,Bit-length,Lattice Dimension,Exact Lattice Dimension,N,l,c,p,|b_op - t|^2,P(b_op),|v_best - t|^2,P(v_best),P(|v_new - t|^2 < |b_op - t|^2),P(|v_new - t|^2 > |b_op - t|^2),E[|v_new - t|^2],Run-time
0,4.0,2.0,1.9602935630167246,13.0,1.0,3.0,4.0,5.0990195135927845,0.496,5.0990195135927845,0.496,0.0,0.504,19.599454239945317,0.015960699995048344
0,4.0,2.0,1.9602935630167246,13.0,1.0,3.0,4.0,5.0990195135927845,0.496,5.0990195135927845,0.496,0.0,0.504,19.599454239945317,0.01448859999072738
0,4.0,2.0,1.9602935630167246,13.0,1.0,3.0,4.0,5.0990195135927845,0.496,5.0990195135927845,0.496,0.0,0.504,19.599454239945317,0.011358899995684624
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,4.0,7.810249675906654,0.013000000000000012,7.810249675906654,0.013,0.0,0.987,37.30435062424228,0.01187740000023041
0,4.0,2.0,1.9602935630167246,13.0,1.0,3.0,4.0,5.0990195135927845,0.496,5.0990195135927845,0.496,0.0,0.504,19.599454239945317,0.010261799994623289
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,4.0,7.810249675906654,0.013000000000000012,7.810249675906654,0.013,0.0,0.987,37.30435062424228,0.010405299995909445
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,4.0,7.810249675906654,0.013000000000000012,7.810249675906654,0.013,0.0,0.987,37.30435062424228,0.010874699990381487
0,4.0,2.0,1.9602935630167246,13.0,1.0,3.0,4.0,5.0990195135927845,0.496,5.0990195135927845,0.496,0.0,0.504,19.599454239945317,0.010786300001200289
0,4.0,2.0,1.9602935630167246,13.0,1.0,3.0,4.0,5.0990195135927845,0.496,5.0990195135927845,0.496,0.0,0.504,19.599454239945317,0.0103052999911597
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,4.0,7.810249675906654,0.013000000000000012,7.810249675906654,0.013,0.0,0.987,37.30435062424228,0.010617399995680898
0,4.0,2.0,1.9602935630167246,13.0,1.0,3.0,4.0,5.0990195135927845,0.496,5.0990195135927845,0.496,0.0,0.504,19.599454239945317,0.010445899999467656
0,4.0,2.0,1.9602935630167246,13.0,1.0,3.0,4.0,5.0990195135927845,0.496,5.0990195135927845,0.496,0.0,0.504,19.599454239945317,0.01006519999646116
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,4.0,7.810249675906654,0.013000000000000012,7.810249675906654,0.013,0.0,0.987,37.30435062424228,0.010051999997813255
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,4.0,7.810249675906654,0.013000000000000012,7.810249675906654,0.013,0.0,0.987,37.30435062424228,0.010384299996076152
