,Bit-length,Lattice Dimension,N,l,c,|b_op - t|^2,P(b_op),|v_best - t|^2,P(v_best),P(|v_new - t|^2 < |b_op - t|^2),P(|v_new - t|^2 > |b_op - t|^2),E[|v_new - t|^2]
0,18.0,4.0,213827.0,1.0,1.5,6.4031242374328485,0.21399999999999986,6.4031242374328485,0.214,0.0,0.7860000000000001,6.965687553837652
0,18.0,4.0,141811.0,1.0,1.5,5.916079783099616,0.3979999999999999,5.916079783099616,0.398,0.0,0.6020000000000001,6.660240594748095
0,18.0,4.0,188179.0,1.0,1.5,6.244997998398398,0.44299999999999984,6.164414002968976,0.112,0.112,0.4450000000000002,6.834046363311369
0,19.0,4.0,406123.0,1.0,1.5,6.4031242374328485,0.2679999999999998,6.4031242374328485,0.268,0.0,0.7320000000000002,7.153084791924918
0,19.0,4.0,501617.0,1.0,1.5,6.782329983125268,0.22599999999999998,6.782329983125268,0.226,0.0,0.774,7.289553318647538
0,19.0,4.0,491279.0,1.0,1.5,6.708203932499369,0.703,6.708203932499369,0.703,0.0,0.29700000000000004,6.925975600639802
0,19.0,4.0,351217.0,1.0,1.5,6.708203932499369,0.5339999999999999,6.708203932499369,0.534,0.0,0.4660000000000001,6.87145274489276
0,19.0,4.0,497977.0,1.0,1.5,6.782329983125268,0.22599999999999998,6.782329983125268,0.226,0.0,0.774,7.289553318647538
0,20.0,5.0,710273.0,1.0,1.5,6.0,0.33899999999999997,6.0,0.339,0.0,0.661,6.29369985653389
0,20.0,4.0,551767.0,1.0,1.5,6.48074069840786,0.2819999999999998,6.48074069840786,0.282,0.0,0.7180000000000002,7.208172879878745
0,20.0,4.0,562129.0,1.0,1.5,6.557438524302,0.3709999999999999,6.557438524302,0.371,0.0,0.6290000000000001,7.235090981767345
0,20.0,5.0,998513.0,1.0,1.5,5.744562646538029,0.34499999999999986,5.744562646538029,0.345,0.0,0.6550000000000001,6.541571049623908
0,20.0,5.0,977269.0,1.0,1.5,5.830951894845301,0.31199999999999983,5.830951894845301,0.312,0.0,0.6880000000000002,6.492970314191406
0,21.0,5.0,1163011.0,1.0,1.5,5.830951894845301,0.31599999999999984,5.830951894845301,0.316,0.0,0.6840000000000002,6.515062281618229
0,21.0,5.0,1802653.0,1.0,1.5,6.244997998398398,0.11599999999999988,6.244997998398398,0.116,0.0,0.8840000000000001,6.6712520121759065
0,21.0,5.0,1677337.0,1.0,1.5,6.164414002968976,0.359,6.164414002968976,0.359,0.0,0.641,6.527177335648467
0,21.0,5.0,1080943.0,1.0,1.5,6.082762530298219,0.4049999999999998,6.082762530298219,0.217,0.0,0.5950000000000002,6.604142177566334
0,21.0,5.0,1388021.0,1.0,1.5,6.164414002968976,0.20099999999999973,6.164414002968976,0.201,0.0,0.7990000000000003,6.658501637884532
0,22.0,5.0,3079553.0,1.0,1.5,6.164414002968976,0.711,6.164414002968976,0.711,0.0,0.28900000000000003,6.345864076998284
0,22.0,5.0,2285917.0,1.0,1.5,6.557438524302,0.12299999999999989,6.324555320336759,0.184,0.459,0.4180000000000001,6.704765864619067
0,22.0,5.0,3210929.0,1.0,1.5,6.164414002968976,0.24899999999999978,6.164414002968976,0.249,0.0,0.7510000000000002,6.9119919127678795
0,22.0,5.0,3348043.0,1.0,1.5,6.4031242374328485,0.474,6.4031242374328485,0.474,0.0,0.526,6.749698567219358
0,22.0,5.0,3003433.0,1.0,1.5,6.164414002968976,0.711,6.164414002968976,0.711,0.0,0.28900000000000003,6.345864076998284
0,23.0,5.0,6686699.0,1.0,1.5,6.6332495807108,0.489,6.6332495807108,0.489,0.0,0.511,6.940615805554338
0,23.0,5.0,5767379.0,1.0,1.5,6.855654600401044,0.22799999999999998,6.6332495807108,0.209,0.44599999999999995,0.32600000000000007,6.997397811523369
0,23.0,5.0,7430153.0,1.0,1.5,6.708203932499369,0.24499999999999977,6.708203932499369,0.245,0.0,0.7550000000000002,7.376103535901015
0,23.0,5.0,7471511.0,1.0,1.5,6.708203932499369,0.24499999999999977,6.708203932499369,0.245,0.0,0.7550000000000002,7.376103535901015
0,23.0,5.0,5449007.0,1.0,1.5,6.928203230275509,0.42399999999999993,6.855654600401044,0.153,0.153,0.42300000000000004,6.999716358246604
0,24.0,5.0,11197301.0,1.0,1.5,6.708203932499369,0.2669999999999998,6.708203932499369,0.267,0.0,0.7330000000000002,7.34001103811614
0,24.0,5.0,13305307.0,1.0,1.5,7.0,0.3939999999999998,7.0,0.257,0.0,0.6060000000000002,7.393698073963578
0,24.0,5.0,11445583.0,1.0,1.5,7.0710678118654755,0.10099999999999976,6.782329983125268,0.154,0.28300000000000003,0.6160000000000002,7.419700457532239
0,24.0,5.0,12907883.0,1.0,1.5,6.782329983125268,0.3029999999999998,6.782329983125268,0.303,0.0,0.6970000000000002,7.348779051320218
0,24.0,5.0,16155437.0,1.0,1.5,7.0710678118654755,0.17599999999999993,7.0,0.177,0.177,0.6470000000000001,7.468757715869015
0,25.0,5.0,32004787.0,1.0,1.5,7.211102550927978,0.33799999999999986,7.211102550927978,0.338,0.0,0.6620000000000001,7.552782555940323
0,25.0,5.0,22663427.0,1.0,1.5,6.855654600401044,0.7229999999999999,6.855654600401044,0.723,0.0,0.2770000000000001,7.10404936280718
0,25.0,5.0,21305663.0,1.0,1.5,6.855654600401044,0.6059999999999999,6.855654600401044,0.606,0.0,0.39400000000000013,7.24679488707628
0,25.0,5.0,23707751.0,1.0,1.5,7.0710678118654755,0.576,7.0710678118654755,0.576,0.0,0.42400000000000004,7.371258544496181
0,25.0,5.0,28721383.0,1.0,1.5,6.928203230275509,0.7869999999999999,6.928203230275509,0.787,0.0,0.21300000000000002,7.130668115813796
0,26.0,6.0,64936901.0,1.0,1.5,8.18535277187245,0.3789999999999998,8.18535277187245,0.379,0.0,0.6210000000000002,8.640731547893276
0,26.0,5.0,44362337.0,1.0,1.5,7.0,0.6339999999999999,7.0,0.634,0.0,0.3660000000000001,7.406676063272994
0,26.0,6.0,57997301.0,1.0,1.5,8.54400374531753,0.17099999999999982,8.306623862918075,0.105,0.105,0.7240000000000002,8.8128592164842
0,26.0,5.0,44182909.0,1.0,1.5,7.0,0.6339999999999999,7.0,0.634,0.0,0.3660000000000001,7.406676063272994
0,26.0,6.0,58731263.0,1.0,1.5,8.48528137423857,0.09099999999999975,8.366600265340756,0.131,0.195,0.7140000000000002,8.737319778201066
0,27.0,6.0,102590639.0,1.0,1.5,8.602325267042627,0.1339999999999999,8.306623862918075,0.199,0.199,0.667,8.87455709051131
0,27.0,6.0,102957887.0,1.0,1.5,8.602325267042627,0.1339999999999999,8.306623862918075,0.199,0.199,0.667,8.87455709051131
0,27.0,6.0,128739101.0,1.0,1.5,8.602325267042627,0.06499999999999984,8.54400374531753,0.14,0.14,0.7950000000000002,9.08591555384736
0,27.0,6.0,78710111.0,1.0,1.5,8.18535277187245,0.1509999999999998,8.18535277187245,0.151,0.0,0.8490000000000002,9.03494042182071
0,27.0,6.0,95259011.0,1.0,1.5,8.426149773176359,0.31399999999999983,8.366600265340756,0.06,0.06,0.6260000000000002,8.912296034307968
0,28.0,6.0,246845311.0,1.0,1.5,8.774964387392123,0.1739999999999997,8.774964387392123,0.174,0.0,0.8260000000000003,9.352949088566946
0,28.0,6.0,187977869.0,1.0,1.5,8.774964387392123,0.19099999999999984,8.717797887081348,0.072,0.072,0.7370000000000002,9.292662368243723
0,28.0,6.0,162467719.0,1.0,1.5,8.426149773176359,0.22399999999999987,8.426149773176359,0.224,0.0,0.7760000000000001,9.177357910144291
0,28.0,6.0,143629943.0,1.0,1.5,8.660254037844387,0.3999999999999999,8.660254037844387,0.4,0.0,0.6000000000000001,8.872290518025022
0,28.0,6.0,215672417.0,1.0,1.5,8.717797887081348,0.18499999999999972,8.717797887081348,0.185,0.0,0.8150000000000003,9.323995353981276
0,29.0,6.0,482425939.0,1.0,1.5,8.888194417315589,0.10799999999999965,8.888194417315589,0.108,0.0,0.8920000000000003,9.693136735392093
0,29.0,6.0,313505099.0,1.0,1.5,8.660254037844387,0.23499999999999976,8.660254037844387,0.235,0.0,0.7650000000000002,9.484841502911591
0,29.0,6.0,336708283.0,1.0,1.5,8.888194417315589,0.07299999999999973,8.888194417315589,0.073,0.0,0.9270000000000003,9.665866199075026
0,29.0,6.0,437100749.0,1.0,1.5,9.16515138991168,0.20599999999999963,9.16515138991168,0.106,0.0,0.7940000000000004,9.640566182943564
0,29.0,6.0,295856497.0,1.0,1.5,8.888194417315589,0.2929999999999998,8.888194417315589,0.293,0.0,0.7070000000000002,9.32536539139955
0,30.0,6.0,768855389.0,1.0,1.5,9.486832980505138,0.10499999999999976,9.433981132056603,0.192,0.192,0.7030000000000003,9.784931793234056
0,30.0,6.0,649741931.0,1.0,1.5,9.1104335791443,0.09699999999999986,9.1104335791443,0.097,0.0,0.9030000000000001,9.48068409320295
0,30.0,6.0,830601307.0,1.0,1.5,9.273618495495704,0.14099999999999968,9.273618495495704,0.141,0.0,0.8590000000000003,9.863406495040506
0,30.0,6.0,545521957.0,1.0,1.5,9.327379053088816,0.33099999999999985,9.273618495495704,0.096,0.096,0.5730000000000002,9.55495349236975
0,30.0,6.0,948730957.0,1.0,1.5,9.16515138991168,0.11399999999999966,9.16515138991168,0.114,0.0,0.8860000000000003,9.9661563320896
0,31.0,6.0,1187288489.0,1.0,1.5,9.539392014169456,0.3009999999999998,9.539392014169456,0.196,0.0,0.6990000000000002,9.796996143171121
0,31.0,6.0,1405539403.0,1.0,1.5,9.539392014169456,0.05999999999999983,9.433981132056603,0.112,0.112,0.8280000000000002,9.874435683695184
0,31.0,6.0,2044517723.0,1.0,1.5,9.486832980505138,0.23899999999999977,9.486832980505138,0.239,0.0,0.7610000000000002,10.153993017399523
0,31.0,6.0,1611415423.0,1.0,1.5,9.899494936611665,0.05099999999999971,9.695359714832659,0.102,0.181,0.7680000000000003,10.103040612006897
0,31.0,6.0,1216965517.0,1.0,1.5,9.486832980505138,0.11899999999999966,9.486832980505138,0.119,0.0,0.8810000000000003,10.023967771903742
0,32.0,6.0,2441483273.0,1.0,1.5,9.746794344808963,0.30899999999999983,9.746794344808963,0.309,0.0,0.6910000000000002,10.118739596181653
0,32.0,6.0,2633903281.0,1.0,1.5,9.797958971132712,0.1749999999999997,9.797958971132712,0.175,0.0,0.8250000000000003,10.289395952949738
0,32.0,6.0,2295971467.0,1.0,1.5,9.797958971132712,0.1499999999999998,9.797958971132712,0.15,0.0,0.8500000000000002,10.23919423436858
0,32.0,6.0,2209045589.0,1.0,1.5,9.695359714832659,0.18699999999999972,9.695359714832659,0.187,0.0,0.8130000000000003,10.138606478744183
0,32.0,6.0,3489644969.0,1.0,1.5,9.9498743710662,0.362,9.9498743710662,0.362,0.0,0.638,10.267917479094724
0,33.0,6.0,6135072113.0,1.0,1.5,9.9498743710662,0.47499999999999987,9.9498743710662,0.475,0.0,0.5250000000000001,10.436652861056482
0,33.0,7.0,7802194663.0,1.0,1.5,9.9498743710662,0.19099999999999973,9.9498743710662,0.121,0.0,0.8090000000000003,10.277904698722553
0,33.0,7.0,8305479877.0,1.0,1.5,9.746794344808963,0.11999999999999966,9.746794344808963,0.12,0.0,0.8800000000000003,10.560948458939071
0,33.0,6.0,5782858231.0,1.0,1.5,10.099504938362077,0.12299999999999978,10.099504938362077,0.123,0.0,0.8770000000000002,10.672693024694942
0,33.0,6.0,5132195291.0,1.0,1.5,10.14889156509222,0.33599999999999985,10.14889156509222,0.336,0.0,0.6640000000000001,10.507227041387887
0,34.0,7.0,15475948471.0,1.0,1.5,10.198039027185569,0.33699999999999963,10.198039027185569,0.172,0.0,0.6630000000000004,10.624800209819846
0,34.0,7.0,15222858809.0,1.0,1.5,10.14889156509222,0.1769999999999997,10.14889156509222,0.177,0.0,0.8230000000000003,10.77485834107823
0,34.0,7.0,15279100451.0,1.0,1.5,10.198039027185569,0.33699999999999963,10.198039027185569,0.172,0.0,0.6630000000000004,10.624800209819846
0,34.0,7.0,12826200577.0,1.0,1.5,10.198039027185569,0.1619999999999996,10.198039027185569,0.098,0.0,0.8380000000000004,10.740315070449533
0,34.0,7.0,9398404781.0,1.0,1.5,10.14889156509222,0.20599999999999974,10.099504938362077,0.039,0.039,0.7550000000000002,10.523979898478782
0,35.0,7.0,25171191119.0,1.0,1.5,10.295630140987,0.13299999999999967,10.295630140987,0.133,0.0,0.8670000000000003,10.84935010249525
0,35.0,7.0,19938029647.0,1.0,1.5,10.295630140987,0.05999999999999961,10.295630140987,0.06,0.0,0.9400000000000004,10.86871248668368
0,35.0,7.0,24340217861.0,1.0,1.5,10.344080432788601,0.07699999999999974,10.246950765959598,0.084,0.084,0.8390000000000003,10.954944395645496
0,35.0,7.0,28956668977.0,1.0,1.5,10.44030650891055,0.22699999999999976,10.44030650891055,0.227,0.0,0.7730000000000002,10.99784453568978
0,35.0,7.0,22742178743.0,1.0,1.5,10.246950765959598,0.23199999999999976,10.246950765959598,0.232,0.0,0.7680000000000002,10.7069083469686
0,36.0,7.0,61983711667.0,1.0,1.5,10.770329614269007,0.09199999999999975,10.770329614269007,0.092,0.0,0.9080000000000003,11.303817026807316
0,36.0,7.0,46588278631.0,1.0,1.5,10.535653752852738,0.23899999999999966,10.535653752852738,0.239,0.0,0.7610000000000003,11.030693505608202
0,36.0,7.0,58902029393.0,1.0,1.5,10.723805294763608,0.17699999999999982,10.723805294763608,0.177,0.0,0.8230000000000002,11.162814224651436
0,36.0,7.0,54935712763.0,1.0,1.5,10.63014581273465,0.11499999999999966,10.63014581273465,0.115,0.0,0.8850000000000003,11.316091174737394
0,36.0,7.0,57166217651.0,1.0,1.5,10.770329614269007,0.30699999999999983,10.770329614269007,0.18,0.0,0.6930000000000002,11.091598662247188
0,37.0,7.0,125227263971.0,1.0,1.5,11.090536506409418,0.09599999999999942,11.090536506409418,0.051,0.0,0.9040000000000006,11.684687883892693
0,37.0,7.0,117772074191.0,1.0,1.5,10.954451150103322,0.08999999999999941,10.954451150103322,0.09,0.0,0.9100000000000006,11.574709114557256
0,37.0,7.0,83292851249.0,1.0,1.5,10.908712114635714,0.09699999999999942,10.908712114635714,0.049,0.0,0.9030000000000006,11.479383840380196
0,37.0,7.0,102639529379.0,1.0,1.5,10.770329614269007,0.0709999999999994,10.770329614269007,0.071,0.0,0.9290000000000006,11.596687525860895
0,37.0,7.0,85781046097.0,1.0,1.5,10.954451150103322,0.0679999999999994,10.862780491200215,0.059,0.059,0.8730000000000006,11.49564207238958
0,38.0,7.0,193239775697.0,1.0,1.5,11.313708498984761,0.06899999999999962,11.313708498984761,0.069,0.0,0.9310000000000004,11.693151387512616
0,38.0,7.0,175538643743.0,1.0,1.5,11.224972160321824,0.0609999999999995,11.224972160321824,0.061,0.0,0.9390000000000005,11.81552605939992
0,38.0,7.0,172577945369.0,1.0,1.5,11.180339887498949,0.14199999999999968,11.180339887498949,0.142,0.0,0.8580000000000003,11.509723546422952
0,38.0,7.0,240917653693.0,1.0,1.5,11.269427669584644,0.08799999999999963,11.269427669584644,0.088,0.0,0.9120000000000004,11.84705224681866
0,38.0,7.0,176638069199.0,1.0,1.5,11.224972160321824,0.0609999999999995,11.224972160321824,0.061,0.0,0.9390000000000005,11.81552605939992
0,39.0,7.0,315553847723.0,1.0,1.5,11.269427669584644,0.07599999999999962,11.269427669584644,0.076,0.0,0.9240000000000004,11.93606524060546
0,39.0,7.0,492049277977.0,1.0,1.5,11.661903789690601,0.04899999999999949,11.489125293076057,0.076,0.076,0.8750000000000006,12.155599583952078
0,39.0,7.0,336463024811.0,1.0,1.5,11.269427669584644,0.2979999999999997,11.269427669584644,0.298,0.0,0.7020000000000003,11.7806146004653
0,39.0,7.0,528991847767.0,1.0,1.5,11.61895003862225,0.12099999999999966,11.61895003862225,0.121,0.0,0.8790000000000003,11.992237934537728
0,39.0,7.0,317970929293.0,1.0,1.5,11.224972160321824,0.3839999999999999,11.224972160321824,0.384,0.0,0.6160000000000001,11.603975593216006
0,40.0,7.0,942542682841.0,1.0,1.5,11.832159566199232,0.1849999999999996,11.832159566199232,0.125,0.0,0.8150000000000004,12.314293002218294
0,40.0,8.0,1045325274709.0,1.0,1.5,10.488088481701515,0.08699999999999963,10.295630140987,0.05,0.139,0.7740000000000004,10.898891558282068
0,40.0,7.0,661506086797.0,1.0,1.5,11.489125293076057,0.1639999999999996,11.489125293076057,0.164,0.0,0.8360000000000004,12.226274583773085
0,40.0,7.0,570680918099.0,1.0,1.5,11.74734012447073,0.06099999999999961,11.74734012447073,0.061,0.0,0.9390000000000004,12.115161734787836
0,40.0,7.0,929925237677.0,1.0,1.5,11.916375287812984,0.10499999999999976,11.789826122551595,0.059,0.059,0.8360000000000003,12.486490660647481
0,41.0,8.0,1559897600941.0,1.0,1.5,10.583005244258363,0.1519999999999997,10.392304845413264,0.051,0.16899999999999998,0.6790000000000004,10.930311731021296
0,41.0,8.0,1675408587379.0,1.0,1.5,10.344080432788601,0.08399999999999941,10.344080432788601,0.084,0.0,0.9160000000000006,11.138054319240588
0,41.0,8.0,1491714956891.0,1.0,1.5,10.535653752852738,0.3029999999999997,10.392304845413264,0.04,0.04,0.6570000000000003,10.757049103708358
0,41.0,8.0,1999797270049.0,1.0,1.5,10.344080432788601,0.11999999999999955,10.344080432788601,0.12,0.0,0.8800000000000004,11.121577273591289
0,41.0,8.0,1225202829167.0,1.0,1.5,10.295630140987,0.0799999999999994,10.295630140987,0.08,0.0,0.9200000000000006,11.01140417729387
0,42.0,8.0,2420749179083.0,1.0,1.5,10.583005244258363,0.10699999999999943,10.535653752852738,0.038,0.038,0.8550000000000005,11.236391740319341
0,42.0,8.0,3216643110661.0,1.0,1.5,10.723805294763608,0.05099999999999938,10.723805294763608,0.051,0.0,0.9490000000000006,11.435383706974337
0,42.0,8.0,4204960646687.0,1.0,1.5,10.723805294763608,0.12299999999999944,10.677078252031311,0.051,0.051,0.8260000000000005,11.346645253144931
0,42.0,8.0,4346713857917.0,1.0,1.5,10.908712114635714,0.054999999999999605,10.770329614269007,0.076,0.25,0.6950000000000004,11.324661820037608
0,42.0,8.0,4184541627733.0,1.0,1.5,10.723805294763608,0.12299999999999944,10.677078252031311,0.051,0.051,0.8260000000000005,11.346645253144931
0,43.0,8.0,5545695299453.0,1.0,1.5,10.908712114635714,0.09599999999999942,10.770329614269007,0.069,0.069,0.8350000000000005,11.496957825497185
0,43.0,8.0,7006423172569.0,1.0,1.5,10.862780491200215,0.09399999999999964,10.862780491200215,0.094,0.0,0.9060000000000004,11.336080992483266
0,43.0,8.0,5911562704043.0,1.0,1.5,10.770329614269007,0.10699999999999954,10.723805294763608,0.082,0.082,0.8110000000000005,11.302815038886838
