,Bit-length,Lattice Dimension,N,l,c,|b_op - t|^2,P(b_op),|v_best - t|^2,P(v_best),P(|v_new - t|^2 < |b_op - t|^2),P(|v_new - t|^2 > |b_op - t|^2),E[|v_new - t|^2],Pre-training Bit-length
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.4153,5.0990195135927845,0.4153,0.0,0.5847,26.24512229498199,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.17259999999999986,7.810249675906654,0.1726,0.0,0.8274000000000001,36.11939996833355,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.4153,5.0990195135927845,0.4153,0.0,0.5847,26.24512229498199,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.4153,5.0990195135927845,0.4153,0.0,0.5847,26.24512229498199,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.4153,5.0990195135927845,0.4153,0.0,0.5847,26.24512229498199,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.17259999999999986,7.810249675906654,0.1726,0.0,0.8274000000000001,36.11939996833355,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.17259999999999986,7.810249675906654,0.1726,0.0,0.8274000000000001,36.11939996833355,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.4153,5.0990195135927845,0.4153,0.0,0.5847,26.24512229498199,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.4153,5.0990195135927845,0.4153,0.0,0.5847,26.24512229498199,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.17259999999999986,7.810249675906654,0.1726,0.0,0.8274000000000001,36.11939996833355,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.17259999999999986,7.810249675906654,0.1726,0.0,0.8274000000000001,36.11939996833355,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.4153,5.0990195135927845,0.4153,0.0,0.5847,26.24512229498199,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.4153,5.0990195135927845,0.4153,0.0,0.5847,26.24512229498199,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.4153,5.0990195135927845,0.4153,0.0,0.5847,26.24512229498199,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.4153,5.0990195135927845,0.4153,0.0,0.5847,26.24512229498199,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.4153,5.0990195135927845,0.4153,0.0,0.5847,26.24512229498199,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.4153,5.0990195135927845,0.4153,0.0,0.5847,26.24512229498199,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.17259999999999986,7.810249675906654,0.1726,0.0,0.8274000000000001,36.11939996833355,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.4153,5.0990195135927845,0.4153,0.0,0.5847,26.24512229498199,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.17259999999999986,7.810249675906654,0.1726,0.0,0.8274000000000001,36.11939996833355,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.4153,5.0990195135927845,0.4153,0.0,0.5847,26.24512229498199,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.4153,5.0990195135927845,0.4153,0.0,0.5847,26.24512229498199,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.4153,5.0990195135927845,0.4153,0.0,0.5847,26.24512229498199,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.17259999999999986,7.810249675906654,0.1726,0.0,0.8274000000000001,36.11939996833355,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.17259999999999986,7.810249675906654,0.1726,0.0,0.8274000000000001,36.11939996833355,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.4153,5.0990195135927845,0.4153,0.0,0.5847,26.24512229498199,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.17259999999999986,7.810249675906654,0.1726,0.0,0.8274000000000001,36.11939996833355,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.4153,5.0990195135927845,0.4153,0.0,0.5847,26.24512229498199,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.4153,5.0990195135927845,0.4153,0.0,0.5847,26.24512229498199,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.4153,5.0990195135927845,0.4153,0.0,0.5847,26.24512229498199,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.17259999999999986,7.810249675906654,0.1726,0.0,0.8274000000000001,36.11939996833355,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.4153,5.0990195135927845,0.4153,0.0,0.5847,26.24512229498199,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.17259999999999986,7.810249675906654,0.1726,0.0,0.8274000000000001,36.11939996833355,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.17259999999999986,7.810249675906654,0.1726,0.0,0.8274000000000001,36.11939996833355,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.17259999999999986,7.810249675906654,0.1726,0.0,0.8274000000000001,36.11939996833355,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.17259999999999986,7.810249675906654,0.1726,0.0,0.8274000000000001,36.11939996833355,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.4153,5.0990195135927845,0.4153,0.0,0.5847,26.24512229498199,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.17259999999999986,7.810249675906654,0.1726,0.0,0.8274000000000001,36.11939996833355,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.17259999999999986,7.810249675906654,0.1726,0.0,0.8274000000000001,36.11939996833355,25.0
