,Bit-length,Lattice Dimension,N,l,c,|b_op - t|^2,P(b_op),|v_best - t|^2,P(v_best),P(|v_new - t|^2 < |b_op - t|^2),P(|v_new - t|^2 > |b_op - t|^2),E[|v_new - t|^2],Pre-training Bit-length
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.2217,7.810249675906654,0.2217,0.0,0.7783,31.938648126861615,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.16599999999999993,5.0990195135927845,0.166,0.0,0.8340000000000001,26.646262579437938,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.16599999999999993,5.0990195135927845,0.166,0.0,0.8340000000000001,26.646262579437938,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.2217,7.810249675906654,0.2217,0.0,0.7783,31.938648126861615,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.16599999999999993,5.0990195135927845,0.166,0.0,0.8340000000000001,26.646262579437938,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.2217,7.810249675906654,0.2217,0.0,0.7783,31.938648126861615,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.2217,7.810249675906654,0.2217,0.0,0.7783,31.938648126861615,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.16599999999999993,5.0990195135927845,0.166,0.0,0.8340000000000001,26.646262579437938,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.16599999999999993,5.0990195135927845,0.166,0.0,0.8340000000000001,26.646262579437938,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.2217,7.810249675906654,0.2217,0.0,0.7783,31.938648126861615,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.16599999999999993,5.0990195135927845,0.166,0.0,0.8340000000000001,26.646262579437938,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.2217,7.810249675906654,0.2217,0.0,0.7783,31.938648126861615,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.16599999999999993,5.0990195135927845,0.166,0.0,0.8340000000000001,26.646262579437938,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.2217,7.810249675906654,0.2217,0.0,0.7783,31.938648126861615,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.16599999999999993,5.0990195135927845,0.166,0.0,0.8340000000000001,26.646262579437938,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.2217,7.810249675906654,0.2217,0.0,0.7783,31.938648126861615,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.16599999999999993,5.0990195135927845,0.166,0.0,0.8340000000000001,26.646262579437938,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.2217,7.810249675906654,0.2217,0.0,0.7783,31.938648126861615,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.2217,7.810249675906654,0.2217,0.0,0.7783,31.938648126861615,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.16599999999999993,5.0990195135927845,0.166,0.0,0.8340000000000001,26.646262579437938,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.2217,7.810249675906654,0.2217,0.0,0.7783,31.938648126861615,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.2217,7.810249675906654,0.2217,0.0,0.7783,31.938648126861615,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.16599999999999993,5.0990195135927845,0.166,0.0,0.8340000000000001,26.646262579437938,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.16599999999999993,5.0990195135927845,0.166,0.0,0.8340000000000001,26.646262579437938,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.2217,7.810249675906654,0.2217,0.0,0.7783,31.938648126861615,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.16599999999999993,5.0990195135927845,0.166,0.0,0.8340000000000001,26.646262579437938,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.16599999999999993,5.0990195135927845,0.166,0.0,0.8340000000000001,26.646262579437938,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.2217,7.810249675906654,0.2217,0.0,0.7783,31.938648126861615,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.2217,7.810249675906654,0.2217,0.0,0.7783,31.938648126861615,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.2217,7.810249675906654,0.2217,0.0,0.7783,31.938648126861615,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.16599999999999993,5.0990195135927845,0.166,0.0,0.8340000000000001,26.646262579437938,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.2217,7.810249675906654,0.2217,0.0,0.7783,31.938648126861615,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.2217,7.810249675906654,0.2217,0.0,0.7783,31.938648126861615,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.16599999999999993,5.0990195135927845,0.166,0.0,0.8340000000000001,26.646262579437938,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.16599999999999993,5.0990195135927845,0.166,0.0,0.8340000000000001,26.646262579437938,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.2217,7.810249675906654,0.2217,0.0,0.7783,31.938648126861615,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.16599999999999993,5.0990195135927845,0.166,0.0,0.8340000000000001,26.646262579437938,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.2217,7.810249675906654,0.2217,0.0,0.7783,31.938648126861615,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.16599999999999993,5.0990195135927845,0.166,0.0,0.8340000000000001,26.646262579437938,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.2217,7.810249675906654,0.2217,0.0,0.7783,31.938648126861615,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.2217,7.810249675906654,0.2217,0.0,0.7783,31.938648126861615,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.2217,7.810249675906654,0.2217,0.0,0.7783,31.938648126861615,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.16599999999999993,5.0990195135927845,0.166,0.0,0.8340000000000001,26.646262579437938,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.2217,7.810249675906654,0.2217,0.0,0.7783,31.938648126861615,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.2217,7.810249675906654,0.2217,0.0,0.7783,31.938648126861615,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.16599999999999993,5.0990195135927845,0.166,0.0,0.8340000000000001,26.646262579437938,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.2217,7.810249675906654,0.2217,0.0,0.7783,31.938648126861615,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.16599999999999993,5.0990195135927845,0.166,0.0,0.8340000000000001,26.646262579437938,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.2217,7.810249675906654,0.2217,0.0,0.7783,31.938648126861615,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.2217,7.810249675906654,0.2217,0.0,0.7783,31.938648126861615,25.0
0,5.0,2.0,17.0,1.0,3.0,18.411952639521967,0.10219999999999996,18.411952639521967,0.1022,0.0,0.8978,25.900793436936876,25.0
0,5.0,2.0,29.0,1.0,3.0,9.899494936611665,0.13760000000000006,9.899494936611665,0.1376,0.0,0.8623999999999999,28.25418977245557,25.0
0,5.0,2.0,19.0,1.0,3.0,21.77154105707724,0.13040000000000007,21.77154105707724,0.1304,0.0,0.8695999999999999,28.121033573271838,25.0
0,5.0,2.0,29.0,1.0,3.0,9.899494936611665,0.13760000000000006,9.899494936611665,0.1376,0.0,0.8623999999999999,28.25418977245557,25.0
0,5.0,2.0,17.0,1.0,3.0,18.411952639521967,0.10219999999999996,18.411952639521967,0.1022,0.0,0.8978,25.900793436936876,25.0
0,5.0,2.0,19.0,1.0,3.0,21.77154105707724,0.13040000000000007,21.77154105707724,0.1304,0.0,0.8695999999999999,28.121033573271838,25.0
0,5.0,2.0,29.0,1.0,3.0,9.899494936611665,0.13760000000000006,9.899494936611665,0.1376,0.0,0.8623999999999999,28.25418977245557,25.0
