,Bit-length,Lattice Dimension,Exact Lattice Dimension,N,l,c,p,|b_op - t|^2,P(b_op),|v_best - t|^2,P(v_best),P(|v_new - t|^2 < |b_op - t|^2),P(|v_new - t|^2 > |b_op - t|^2),E[|v_new - t|^2],Run-time
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,8.0,7.810249675906654,0.32299999999999995,7.810249675906654,0.323,0.0,0.677,27.623280123849337,0.025181100005283952
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,8.0,7.810249675906654,0.32299999999999995,7.810249675906654,0.323,0.0,0.677,27.623280123849337,0.02461089999997057
0,4.0,2.0,1.9602935630167246,13.0,1.0,3.0,8.0,5.0990195135927845,0.29500000000000004,5.0990195135927845,0.295,0.0,0.705,27.178467123710746,0.02333689999068156
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,8.0,7.810249675906654,0.32299999999999995,7.810249675906654,0.323,0.0,0.677,27.623280123849337,0.019146100006764755
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,8.0,7.810249675906654,0.32299999999999995,7.810249675906654,0.323,0.0,0.677,27.623280123849337,0.019474600005196407
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,8.0,7.810249675906654,0.32299999999999995,7.810249675906654,0.323,0.0,0.677,27.623280123849337,0.017472200008342043
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,8.0,7.810249675906654,0.32299999999999995,7.810249675906654,0.323,0.0,0.677,27.623280123849337,0.016782899998361245
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,8.0,7.810249675906654,0.32299999999999995,7.810249675906654,0.323,0.0,0.677,27.623280123849337,0.016691400000127032
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,8.0,7.810249675906654,0.32299999999999995,7.810249675906654,0.323,0.0,0.677,27.623280123849337,0.018261300021549687
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,8.0,7.810249675906654,0.32299999999999995,7.810249675906654,0.323,0.0,0.677,27.623280123849337,0.017247999989194795
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,8.0,7.810249675906654,0.32299999999999995,7.810249675906654,0.323,0.0,0.677,27.623280123849337,0.017243199981749058
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,8.0,7.810249675906654,0.32299999999999995,7.810249675906654,0.323,0.0,0.677,27.623280123849337,0.017039400001522154
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,8.0,7.810249675906654,0.32299999999999995,7.810249675906654,0.323,0.0,0.677,27.623280123849337,0.018919800000730902
0,4.0,2.0,1.9602935630167246,13.0,1.0,3.0,8.0,5.0990195135927845,0.29500000000000004,5.0990195135927845,0.295,0.0,0.705,27.178467123710746,0.01732119999360293
0,4.0,2.0,1.9602935630167246,13.0,1.0,3.0,8.0,5.0990195135927845,0.29500000000000004,5.0990195135927845,0.295,0.0,0.705,27.178467123710746,0.017233200022019446
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,8.0,7.810249675906654,0.32299999999999995,7.810249675906654,0.323,0.0,0.677,27.623280123849337,0.01737789998878725
0,4.0,2.0,1.9602935630167246,13.0,1.0,3.0,8.0,5.0990195135927845,0.29500000000000004,5.0990195135927845,0.295,0.0,0.705,27.178467123710746,0.018176999990828335
0,4.0,2.0,1.9602935630167246,13.0,1.0,3.0,8.0,5.0990195135927845,0.29500000000000004,5.0990195135927845,0.295,0.0,0.705,27.178467123710746,0.017003300017677248
0,4.0,2.0,1.9602935630167246,13.0,1.0,3.0,8.0,5.0990195135927845,0.29500000000000004,5.0990195135927845,0.295,0.0,0.705,27.178467123710746,0.01651710001169704
0,4.0,2.0,1.9602935630167246,13.0,1.0,3.0,8.0,5.0990195135927845,0.29500000000000004,5.0990195135927845,0.295,0.0,0.705,27.178467123710746,0.01835420000134036
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,8.0,7.810249675906654,0.32299999999999995,7.810249675906654,0.323,0.0,0.677,27.623280123849337,0.01678069998160936
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,8.0,7.810249675906654,0.32299999999999995,7.810249675906654,0.323,0.0,0.677,27.623280123849337,0.016550200001802295
0,4.0,2.0,1.9602935630167246,13.0,1.0,3.0,8.0,5.0990195135927845,0.29500000000000004,5.0990195135927845,0.295,0.0,0.705,27.178467123710746,0.016905700002098456
0,4.0,2.0,1.9602935630167246,13.0,1.0,3.0,8.0,5.0990195135927845,0.29500000000000004,5.0990195135927845,0.295,0.0,0.705,27.178467123710746,0.017852399992989376
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,8.0,7.810249675906654,0.32299999999999995,7.810249675906654,0.323,0.0,0.677,27.623280123849337,0.017164000018965453
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,8.0,7.810249675906654,0.32299999999999995,7.810249675906654,0.323,0.0,0.677,27.623280123849337,0.016667800024151802
0,4.0,2.0,1.9602935630167246,13.0,1.0,3.0,8.0,5.0990195135927845,0.29500000000000004,5.0990195135927845,0.295,0.0,0.705,27.178467123710746,0.01646929999697022
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,8.0,7.810249675906654,0.32299999999999995,7.810249675906654,0.323,0.0,0.677,27.623280123849337,0.01628310000523925
0,4.0,2.0,1.9602935630167246,13.0,1.0,3.0,8.0,5.0990195135927845,0.29500000000000004,5.0990195135927845,0.295,0.0,0.705,27.178467123710746,0.01667250000173226
0,4.0,2.0,1.9602935630167246,13.0,1.0,3.0,8.0,5.0990195135927845,0.29500000000000004,5.0990195135927845,0.295,0.0,0.705,27.178467123710746,0.018878999981097877
0,5.0,2.0,2.035657788799144,19.0,1.0,3.0,8.0,21.77154105707724,0.21399999999999997,21.77154105707724,0.214,0.0,0.786,27.0891905394985,0.024486200010869652
0,5.0,2.0,2.035657788799144,19.0,1.0,3.0,8.0,21.77154105707724,0.21399999999999997,21.77154105707724,0.214,0.0,0.786,27.0891905394985,0.02244169998448342
0,5.0,2.0,2.077449667613865,23.0,1.0,3.0,8.0,11.224972160321824,0.5569999999999999,11.224972160321824,0.557,0.0,0.44300000000000006,21.43262477349023,0.09332329998142086
0,5.0,2.0,2.1303599932569632,29.0,1.0,3.0,8.0,9.899494936611665,0.1309999999999999,9.899494936611665,0.131,0.0,0.8690000000000001,31.682924881406123,0.019005199981620535
0,5.0,2.0,2.1459268775660676,31.0,1.0,3.0,8.0,16.61324772583615,0.07199999999999995,16.61324772583615,0.072,0.0,0.928,27.57134906253853,0.0183557000127621
0,5.0,2.0,2.1303599932569632,29.0,1.0,3.0,8.0,9.899494936611665,0.1309999999999999,9.899494936611665,0.131,0.0,0.8690000000000001,31.682924881406123,0.017120299977250397
0,5.0,2.0,2.0123333701610173,17.0,1.0,3.0,8.0,18.411952639521967,0.05799999999999994,18.411952639521967,0.058,0.0,0.9420000000000001,32.05744194329946,0.021080499980598688
0,5.0,2.0,2.1459268775660676,31.0,1.0,3.0,8.0,16.61324772583615,0.07199999999999995,16.61324772583615,0.072,0.0,0.928,27.57134906253853,0.01696120001724921
0,5.0,2.0,2.1303599932569632,29.0,1.0,3.0,8.0,9.899494936611665,0.1309999999999999,9.899494936611665,0.131,0.0,0.8690000000000001,31.682924881406123,0.01689449997502379
0,5.0,2.0,2.0123333701610173,17.0,1.0,3.0,8.0,18.411952639521967,0.05799999999999994,18.411952639521967,0.058,0.0,0.9420000000000001,32.05744194329946,0.016817199997603893
0,5.0,2.0,2.035657788799144,19.0,1.0,3.0,8.0,21.77154105707724,0.21399999999999997,21.77154105707724,0.214,0.0,0.786,27.0891905394985,0.016717499995138496
0,5.0,2.0,2.077449667613865,23.0,1.0,3.0,8.0,11.224972160321824,0.5569999999999999,11.224972160321824,0.557,0.0,0.44300000000000006,21.43262477349023,0.016952000005403534
0,5.0,2.0,2.035657788799144,19.0,1.0,3.0,8.0,21.77154105707724,0.21399999999999997,21.77154105707724,0.214,0.0,0.786,27.0891905394985,0.021244400006253272
0,5.0,2.0,2.1459268775660676,31.0,1.0,3.0,8.0,16.61324772583615,0.07199999999999995,16.61324772583615,0.072,0.0,0.928,27.57134906253853,0.016457999998237938
0,5.0,2.0,2.035657788799144,19.0,1.0,3.0,8.0,21.77154105707724,0.21399999999999997,21.77154105707724,0.214,0.0,0.786,27.0891905394985,0.01728310002363287
0,5.0,2.0,2.077449667613865,23.0,1.0,3.0,8.0,11.224972160321824,0.5569999999999999,11.224972160321824,0.557,0.0,0.44300000000000006,21.43262477349023,0.016754799988120794
0,5.0,2.0,2.1459268775660676,31.0,1.0,3.0,8.0,16.61324772583615,0.07199999999999995,16.61324772583615,0.072,0.0,0.928,27.57134906253853,0.01677769998786971
0,5.0,2.0,2.1303599932569632,29.0,1.0,3.0,8.0,9.899494936611665,0.1309999999999999,9.899494936611665,0.131,0.0,0.8690000000000001,31.682924881406123,0.016907199984416366
0,5.0,2.0,2.1303599932569632,29.0,1.0,3.0,8.0,9.899494936611665,0.1309999999999999,9.899494936611665,0.131,0.0,0.8690000000000001,31.682924881406123,0.017053800023859367
0,5.0,2.0,2.077449667613865,23.0,1.0,3.0,8.0,11.224972160321824,0.5569999999999999,11.224972160321824,0.557,0.0,0.44300000000000006,21.43262477349023,0.01709050001227297
0,5.0,2.0,2.1459268775660676,31.0,1.0,3.0,8.0,16.61324772583615,0.07199999999999995,16.61324772583615,0.072,0.0,0.928,27.57134906253853,0.016738199978135526
0,5.0,2.0,2.077449667613865,23.0,1.0,3.0,8.0,11.224972160321824,0.5569999999999999,11.224972160321824,0.557,0.0,0.44300000000000006,21.43262477349023,0.017198799992911518
0,5.0,2.0,2.1303599932569632,29.0,1.0,3.0,8.0,9.899494936611665,0.1309999999999999,9.899494936611665,0.131,0.0,0.8690000000000001,31.682924881406123,0.01658479997422546
0,5.0,2.0,2.035657788799144,19.0,1.0,3.0,8.0,21.77154105707724,0.21399999999999997,21.77154105707724,0.214,0.0,0.786,27.0891905394985,0.016289300023345277
0,5.0,2.0,2.0123333701610173,17.0,1.0,3.0,8.0,18.411952639521967,0.05799999999999994,18.411952639521967,0.058,0.0,0.9420000000000001,32.05744194329946,0.016886400000657886
0,5.0,2.0,2.077449667613865,23.0,1.0,3.0,8.0,11.224972160321824,0.5569999999999999,11.224972160321824,0.557,0.0,0.44300000000000006,21.43262477349023,0.016600899980403483
0,5.0,2.0,2.077449667613865,23.0,1.0,3.0,8.0,11.224972160321824,0.5569999999999999,11.224972160321824,0.557,0.0,0.44300000000000006,21.43262477349023,0.016727699985494837
0,5.0,2.0,2.077449667613865,23.0,1.0,3.0,8.0,11.224972160321824,0.5569999999999999,11.224972160321824,0.557,0.0,0.44300000000000006,21.43262477349023,0.016513600014150143
0,5.0,2.0,2.035657788799144,19.0,1.0,3.0,8.0,21.77154105707724,0.21399999999999997,21.77154105707724,0.214,0.0,0.786,27.0891905394985,0.01655240001855418
0,5.0,2.0,2.035657788799144,19.0,1.0,3.0,8.0,21.77154105707724,0.21399999999999997,21.77154105707724,0.214,0.0,0.786,27.0891905394985,0.017212900012964383
0,6.0,2.0,2.223915965551539,43.0,1.0,3.0,8.0,11.224972160321824,0.02100000000000002,11.224972160321824,0.021,0.0,0.979,30.49223111748576,0.02382289999513887
0,6.0,2.0,2.3010853675361673,59.0,1.0,3.0,8.0,19.0,0.28,19.0,0.28,0.0,0.72,28.307362446005264,0.01847419998375699
