,Bit-length,Lattice Dimension,N,l,c,|b_op - t|^2,P(b_op),|v_best - t|^2,P(v_best),P(|v_new - t|^2 < |b_op - t|^2),P(|v_new - t|^2 > |b_op - t|^2),E[|v_new - t|^2]
0,19.0,4.0,415189.0,1.0,1.5,6.6332495807108,0.17399999999999982,6.6332495807108,0.174,0.0,0.8260000000000002,7.217884623884656
0,19.0,4.0,286541.0,1.0,1.5,6.164414002968976,0.3069999999999997,6.164414002968976,0.307,0.0,0.6930000000000003,7.08972502187919
0,19.0,4.0,333713.0,1.0,1.5,6.557438524302,0.17899999999999983,6.557438524302,0.179,0.0,0.8210000000000002,6.901031241257194
0,20.0,5.0,619739.0,1.0,1.5,5.744562646538029,0.2949999999999998,5.744562646538029,0.295,0.0,0.7050000000000002,6.371038669931786
0,20.0,5.0,799853.0,1.0,1.5,6.164414002968976,0.3019999999999998,5.744562646538029,0.243,0.243,0.4550000000000001,6.518266630494916
0,20.0,5.0,723913.0,1.0,1.5,6.082762530298219,0.1619999999999997,6.082762530298219,0.162,0.0,0.8380000000000003,6.653835183031321
0,20.0,5.0,894329.0,1.0,1.5,5.744562646538029,0.11399999999999977,5.744562646538029,0.114,0.0,0.8860000000000002,6.317658945605203
0,20.0,4.0,570109.0,1.0,1.5,6.557438524302,0.18999999999999972,6.557438524302,0.19,0.0,0.8100000000000003,7.414044581784639
0,21.0,5.0,1252739.0,1.0,1.5,6.0,0.30999999999999983,6.0,0.31,0.0,0.6900000000000002,6.613478377435621
0,21.0,5.0,1938227.0,1.0,1.5,5.916079783099616,0.6169999999999999,5.916079783099616,0.617,0.0,0.3830000000000001,6.496347176983438
0,21.0,5.0,1072633.0,1.0,1.5,6.082762530298219,0.365,6.082762530298219,0.186,0.0,0.635,6.611356160329464
0,21.0,5.0,1760659.0,1.0,1.5,6.164414002968976,0.43399999999999994,6.164414002968976,0.321,0.0,0.5660000000000001,6.824375910082175
0,21.0,5.0,1851809.0,1.0,1.5,6.244997998398398,0.11399999999999999,6.244997998398398,0.114,0.0,0.886,6.676278205546128
0,22.0,5.0,3716171.0,1.0,1.5,6.782329983125268,0.45099999999999985,6.782329983125268,0.145,0.0,0.5490000000000002,7.17571370966971
0,22.0,5.0,2627671.0,1.0,1.5,6.48074069840786,0.1539999999999998,6.48074069840786,0.154,0.0,0.8460000000000002,6.90156587528899
0,22.0,5.0,2832283.0,1.0,1.5,6.324555320336759,0.1749999999999997,6.324555320336759,0.175,0.0,0.8250000000000003,6.955272432140686
0,22.0,5.0,4082423.0,1.0,1.5,6.082762530298219,0.6289999999999999,6.082762530298219,0.629,0.0,0.3710000000000001,6.625965683778186
0,22.0,5.0,2281219.0,1.0,1.5,6.557438524302,0.10899999999999976,6.324555320336759,0.08,0.21500000000000002,0.6760000000000002,6.8885621699202995
0,23.0,5.0,4568693.0,1.0,1.5,6.782329983125268,0.385,6.557438524302,0.114,0.114,0.501,7.034402561938881
0,23.0,5.0,5227501.0,1.0,1.5,6.782329983125268,0.1529999999999997,6.782329983125268,0.153,0.0,0.8470000000000003,7.339639113401271
0,23.0,5.0,4820009.0,1.0,1.5,6.855654600401044,0.09399999999999986,6.782329983125268,0.104,0.202,0.7040000000000002,7.264467685606924
0,23.0,5.0,6233119.0,1.0,1.5,6.324555320336759,0.1489999999999998,6.324555320336759,0.149,0.0,0.8510000000000002,6.978597431694674
0,23.0,5.0,4279201.0,1.0,1.5,6.4031242374328485,0.23499999999999988,6.4031242374328485,0.235,0.0,0.7650000000000001,6.985457628867497
0,24.0,5.0,10279961.0,1.0,1.5,6.855654600401044,0.19499999999999973,6.855654600401044,0.195,0.0,0.8050000000000003,7.473171531467746
0,24.0,5.0,14930693.0,1.0,1.5,6.782329983125268,0.2589999999999998,6.782329983125268,0.259,0.0,0.7410000000000002,7.514025132148642
0,24.0,5.0,16661599.0,1.0,1.5,7.0710678118654755,0.23099999999999976,7.0710678118654755,0.231,0.0,0.7690000000000002,7.541509933079075
0,24.0,5.0,10488619.0,1.0,1.5,6.855654600401044,0.19499999999999973,6.855654600401044,0.195,0.0,0.8050000000000003,7.473171531467746
0,24.0,5.0,10029973.0,1.0,1.5,6.782329983125268,0.20499999999999963,6.782329983125268,0.205,0.0,0.7950000000000004,7.3168801578513625
0,25.0,5.0,22692689.0,1.0,1.5,6.855654600401044,0.32299999999999984,6.855654600401044,0.323,0.0,0.6770000000000002,7.56387660408654
0,25.0,5.0,22124771.0,1.0,1.5,6.782329983125268,0.3779999999999999,6.782329983125268,0.378,0.0,0.6220000000000001,7.5319171155800895
0,25.0,5.0,25793587.0,1.0,1.5,7.280109889280518,0.19099999999999973,7.280109889280518,0.191,0.0,0.8090000000000003,7.756699647752647
0,25.0,5.0,21972539.0,1.0,1.5,6.782329983125268,0.3779999999999999,6.782329983125268,0.378,0.0,0.6220000000000001,7.5319171155800895
0,25.0,5.0,27559717.0,1.0,1.5,7.0,0.5619999999999998,7.0,0.562,0.0,0.43800000000000017,7.497657405549417
0,26.0,5.0,38416871.0,1.0,1.5,7.615773105863909,0.20399999999999985,7.3484692283495345,0.121,0.121,0.6750000000000002,7.871742921811063
0,26.0,6.0,64798073.0,1.0,1.5,8.18535277187245,0.3809999999999999,8.18535277187245,0.381,0.0,0.6190000000000001,8.665153870267474
0,26.0,5.0,39389381.0,1.0,1.5,7.416198487095663,0.2949999999999998,7.416198487095663,0.196,0.0,0.7050000000000002,7.847790656830716
0,26.0,6.0,66630217.0,1.0,1.5,8.18535277187245,0.09299999999999964,8.18535277187245,0.093,0.0,0.9070000000000004,8.911047891674484
0,26.0,5.0,44165581.0,1.0,1.5,7.0,0.495,7.0,0.495,0.0,0.505,7.608093340152808
0,27.0,6.0,89230319.0,1.0,1.5,8.366600265340756,0.09999999999999976,8.366600265340756,0.1,0.0,0.9000000000000002,9.068736537626867
0,27.0,6.0,125039989.0,1.0,1.5,8.54400374531753,0.09699999999999964,8.54400374531753,0.097,0.0,0.9030000000000004,9.249293165283467
0,27.0,6.0,90796183.0,1.0,1.5,8.366600265340756,0.09999999999999976,8.366600265340756,0.1,0.0,0.9000000000000002,9.068736537626867
0,27.0,6.0,77844521.0,1.0,1.5,8.18535277187245,0.09999999999999964,8.18535277187245,0.1,0.0,0.9000000000000004,9.120661066658514
0,27.0,6.0,110009491.0,1.0,1.5,8.48528137423857,0.09699999999999964,8.48528137423857,0.097,0.0,0.9030000000000004,9.126606563597353
0,28.0,6.0,145192543.0,1.0,1.5,8.660254037844387,0.20699999999999974,8.660254037844387,0.207,0.0,0.7930000000000003,9.212778052225506
0,28.0,6.0,186467399.0,1.0,1.5,8.774964387392123,0.18199999999999972,8.717797887081348,0.068,0.068,0.7500000000000002,9.30595815037425
0,28.0,6.0,228404389.0,1.0,1.5,8.774964387392123,0.07499999999999962,8.774964387392123,0.075,0.0,0.9250000000000004,9.434552628686273
0,28.0,6.0,150495469.0,1.0,1.5,8.602325267042627,0.10599999999999965,8.602325267042627,0.106,0.0,0.8940000000000003,9.213209184289596
0,28.0,6.0,187837627.0,1.0,1.5,8.774964387392123,0.18199999999999972,8.717797887081348,0.068,0.068,0.7500000000000002,9.30595815037425
0,29.0,6.0,526106813.0,1.0,1.5,9.327379053088816,0.12299999999999955,9.327379053088816,0.07,0.0,0.8770000000000004,9.88297736192587
0,29.0,6.0,493734221.0,1.0,1.5,8.94427190999916,0.13499999999999968,8.94427190999916,0.135,0.0,0.8650000000000003,9.789434429522013
0,29.0,6.0,367377889.0,1.0,1.5,9.16515138991168,0.13199999999999978,9.1104335791443,0.074,0.126,0.7420000000000002,9.607947730689103
0,29.0,6.0,424778603.0,1.0,1.5,9.16515138991168,0.14099999999999957,9.055385138137417,0.094,0.094,0.7650000000000005,9.736653974460644
0,29.0,6.0,445989571.0,1.0,1.5,9.1104335791443,0.1599999999999997,9.1104335791443,0.086,0.0,0.8400000000000003,9.688210408737092
0,30.0,6.0,620527987.0,1.0,1.5,9.327379053088816,0.20599999999999985,9.1104335791443,0.117,0.117,0.6770000000000002,9.701736731448984
0,30.0,6.0,1047178919.0,1.0,1.5,9.38083151964686,0.10799999999999965,9.38083151964686,0.108,0.0,0.8920000000000003,10.158972959672832
0,30.0,6.0,573857093.0,1.0,1.5,9.1104335791443,0.3579999999999999,9.1104335791443,0.358,0.0,0.6420000000000001,9.621130733077981
0,30.0,6.0,722689633.0,1.0,1.5,9.327379053088816,0.1739999999999997,9.327379053088816,0.1,0.0,0.8260000000000003,9.893257882516965
0,30.0,6.0,872543719.0,1.0,1.5,9.327379053088816,0.2929999999999999,9.327379053088816,0.293,0.0,0.7070000000000001,9.830081989771644
0,31.0,6.0,2019633347.0,1.0,1.5,9.486832980505138,0.1509999999999997,9.486832980505138,0.151,0.0,0.8490000000000003,10.374640798674282
0,31.0,6.0,1208469071.0,1.0,1.5,9.539392014169456,0.19699999999999984,9.539392014169456,0.117,0.0,0.8030000000000002,10.054861905822769
0,31.0,6.0,1347332747.0,1.0,1.5,9.38083151964686,0.22899999999999987,9.38083151964686,0.229,0.0,0.7710000000000001,9.988068926646738
0,31.0,6.0,2009635007.0,1.0,1.5,9.539392014169456,0.1409999999999998,9.539392014169456,0.141,0.0,0.8590000000000002,10.346649061549915
0,31.0,6.0,1308009337.0,1.0,1.5,9.433981132056603,0.21799999999999986,9.433981132056603,0.218,0.0,0.7820000000000001,9.997515966163242
0,32.0,6.0,4244415013.0,1.0,1.5,9.797958971132712,0.14599999999999969,9.797958971132712,0.146,0.0,0.8540000000000003,10.71835946717822
0,32.0,6.0,3391461967.0,1.0,1.5,9.9498743710662,0.09199999999999964,9.9498743710662,0.092,0.0,0.9080000000000004,10.514894444912375
0,32.0,6.0,3677251139.0,1.0,1.5,10.04987562112089,0.18799999999999983,10.04987562112089,0.097,0.0,0.8120000000000002,10.513168384655033
0,32.0,6.0,2599187543.0,1.0,1.5,9.797958971132712,0.17899999999999983,9.797958971132712,0.179,0.0,0.8210000000000002,10.265783965845836
0,32.0,6.0,3478325479.0,1.0,1.5,9.9498743710662,0.13999999999999968,9.9498743710662,0.14,0.0,0.8600000000000003,10.506496622279519
0,33.0,6.0,5576069399.0,1.0,1.5,10.14889156509222,0.10299999999999954,10.14889156509222,0.103,0.0,0.8970000000000005,10.70037938201846
0,33.0,6.0,5218275421.0,1.0,1.5,10.14889156509222,0.12699999999999967,10.14889156509222,0.127,0.0,0.8730000000000003,10.688812232263134
0,33.0,7.0,7408764541.0,1.0,1.5,10.0,0.09199999999999942,10.0,0.052,0.0,0.9080000000000006,10.658727779773272
0,33.0,6.0,6509911229.0,1.0,1.5,10.14889156509222,0.09799999999999953,10.14889156509222,0.098,0.0,0.9020000000000005,10.960613709014648
0,33.0,7.0,7760498797.0,1.0,1.5,9.9498743710662,0.07299999999999951,9.9498743710662,0.038,0.0,0.9270000000000005,10.633626095671069
0,34.0,7.0,11044835203.0,1.0,1.5,9.899494936611665,0.053999999999999715,9.899494936611665,0.054,0.0,0.9460000000000003,10.79365400388783
0,34.0,7.0,16052584589.0,1.0,1.5,10.04987562112089,0.10899999999999976,10.04987562112089,0.109,0.0,0.8910000000000002,10.843642373287102
0,34.0,7.0,16913028761.0,1.0,1.5,10.04987562112089,0.0749999999999994,10.04987562112089,0.075,0.0,0.9250000000000006,10.963636204305125
0,34.0,7.0,12474870607.0,1.0,1.5,10.14889156509222,0.1589999999999997,10.14889156509222,0.088,0.0,0.8410000000000003,10.673788566134697
0,34.0,7.0,13887050993.0,1.0,1.5,10.099504938362077,0.11899999999999977,10.099504938362077,0.119,0.0,0.8810000000000002,10.734909090919382
0,35.0,7.0,21648653249.0,1.0,1.5,10.344080432788601,0.1729999999999997,10.344080432788601,0.107,0.0,0.8270000000000003,10.920602008518179
0,35.0,7.0,24194467243.0,1.0,1.5,10.344080432788601,0.06999999999999973,10.246950765959598,0.078,0.078,0.8520000000000003,10.923940600080456
0,35.0,7.0,33235042063.0,1.0,1.5,10.344080432788601,0.0749999999999994,10.344080432788601,0.075,0.0,0.9250000000000006,11.17586841888489
0,35.0,7.0,29325065207.0,1.0,1.5,10.44030650891055,0.19199999999999973,10.44030650891055,0.192,0.0,0.8080000000000003,11.047262307857201
0,35.0,7.0,26021493079.0,1.0,1.5,10.344080432788601,0.11899999999999977,10.344080432788601,0.119,0.0,0.8810000000000002,10.954326511711962
0,36.0,7.0,54776360281.0,1.0,1.5,10.63014581273465,0.09799999999999953,10.63014581273465,0.098,0.0,0.9020000000000005,11.377051890912323
0,36.0,7.0,52194808273.0,1.0,1.5,10.583005244258363,0.14099999999999968,10.583005244258363,0.141,0.0,0.8590000000000003,11.217483789522037
0,36.0,7.0,57840886247.0,1.0,1.5,10.723805294763608,0.0739999999999994,10.723805294763608,0.074,0.0,0.9260000000000006,11.327403129655009
0,36.0,7.0,55413273053.0,1.0,1.5,10.63014581273465,0.09799999999999953,10.63014581273465,0.098,0.0,0.9020000000000005,11.377051890912323
0,36.0,7.0,45964295393.0,1.0,1.5,10.583005244258363,0.08999999999999964,10.583005244258363,0.09,0.0,0.9100000000000004,11.223523641334936
0,37.0,7.0,133411348891.0,1.0,1.5,11.090536506409418,0.20399999999999974,11.045361017187261,0.053,0.053,0.7430000000000002,11.57210394027339
0,37.0,7.0,116578992401.0,1.0,1.5,10.954451150103322,0.08599999999999941,10.954451150103322,0.086,0.0,0.9140000000000006,11.544656271303626
0,37.0,7.0,125694665111.0,1.0,1.5,11.090536506409418,0.09399999999999942,11.090536506409418,0.047,0.0,0.9060000000000006,11.7159326409831
0,37.0,7.0,70256376989.0,1.0,1.5,10.535653752852738,0.14099999999999968,10.535653752852738,0.141,0.0,0.8590000000000003,11.476520629354956
0,37.0,7.0,108239263637.0,1.0,1.5,10.723805294763608,0.13999999999999957,10.723805294763608,0.14,0.0,0.8600000000000004,11.589835627890587
0,38.0,7.0,256172821909.0,1.0,1.5,11.269427669584644,0.0809999999999994,11.269427669584644,0.081,0.0,0.9190000000000006,11.909770193478073
0,38.0,7.0,149007522427.0,1.0,1.5,11.135528725660043,0.13999999999999968,11.045361017187261,0.084,0.084,0.7760000000000004,11.565958493967958
0,38.0,7.0,198056575579.0,1.0,1.5,11.135528725660043,0.06399999999999939,11.135528725660043,0.064,0.0,0.9360000000000006,11.827183490857122
0,38.0,7.0,258581139781.0,1.0,1.5,11.269427669584644,0.0809999999999994,11.269427669584644,0.081,0.0,0.9190000000000006,11.909770193478073
0,38.0,7.0,232803320153.0,1.0,1.5,11.532562594670797,0.04099999999999948,11.269427669584644,0.066,0.198,0.7610000000000005,11.837721919113909
0,39.0,7.0,344787984647.0,1.0,1.5,11.489125293076057,0.14799999999999947,11.40175425099138,0.056,0.056,0.7960000000000005,11.981881866124882
0,39.0,7.0,392970003787.0,1.0,1.5,11.661903789690601,0.13599999999999968,11.532562594670797,0.101,0.252,0.6120000000000003,12.034431444933002
0,39.0,7.0,362505831091.0,1.0,1.5,11.489125293076057,0.057999999999999385,11.489125293076057,0.058,0.0,0.9420000000000006,12.050601047890241
0,39.0,7.0,287148010951.0,1.0,1.5,11.269427669584644,0.0599999999999995,11.269427669584644,0.06,0.0,0.9400000000000005,11.996270416381064
0,39.0,7.0,333667110143.0,1.0,1.5,11.269427669584644,0.09399999999999942,11.269427669584644,0.094,0.0,0.9060000000000006,12.092091473501762
0,40.0,7.0,575597356441.0,1.0,1.5,11.74734012447073,0.03799999999999937,11.74734012447073,0.038,0.0,0.9620000000000006,12.27962776782642
0,40.0,7.0,643272968869.0,1.0,1.5,11.445523142259598,0.23599999999999977,11.445523142259598,0.236,0.0,0.7640000000000002,12.091323718779124
0,40.0,8.0,1016275804633.0,1.0,1.5,10.198039027185569,0.22699999999999976,10.198039027185569,0.227,0.0,0.7730000000000002,10.834701924808321
0,40.0,7.0,758259912731.0,1.0,1.5,11.61895003862225,0.08799999999999941,11.61895003862225,0.088,0.0,0.9120000000000006,12.344456090440337
0,40.0,7.0,567661297433.0,1.0,1.5,11.74734012447073,0.03799999999999937,11.74734012447073,0.038,0.0,0.9620000000000006,12.27962776782642
0,41.0,8.0,1881247401377.0,1.0,1.5,10.344080432788601,0.03699999999999937,10.344080432788601,0.037,0.0,0.9630000000000006,11.213738420331264
0,41.0,8.0,1289939229119.0,1.0,1.5,10.344080432788601,0.055999999999999384,10.344080432788601,0.056,0.0,0.9440000000000006,11.070239288057854
0,41.0,8.0,2169634540943.0,1.0,1.5,10.63014581273465,0.047999999999999376,10.63014581273465,0.048,0.0,0.9520000000000006,11.164093269706644
0,41.0,8.0,1349978475221.0,1.0,1.5,10.392304845413264,0.0729999999999994,10.392304845413264,0.073,0.0,0.9270000000000006,11.127024052310547
0,41.0,8.0,2002200326729.0,1.0,1.5,10.344080432788601,0.13799999999999968,10.344080432788601,0.138,0.0,0.8620000000000003,11.124358696854461
0,42.0,8.0,2658410030273.0,1.0,1.5,10.677078252031311,0.12499999999999944,10.677078252031311,0.078,0.0,0.8750000000000006,11.287590780629785
0,42.0,8.0,3350981280457.0,1.0,1.5,10.583005244258363,0.11399999999999944,10.583005244258363,0.114,0.0,0.8860000000000006,11.328019627522451
0,42.0,8.0,3245215329589.0,1.0,1.5,10.723805294763608,0.04299999999999937,10.723805294763608,0.043,0.0,0.9570000000000006,11.426203538998303
0,42.0,8.0,2907778655939.0,1.0,1.5,10.583005244258363,0.07499999999999951,10.535653752852738,0.067,0.067,0.8580000000000005,11.199194737712594
0,42.0,8.0,3942139303871.0,1.0,1.5,10.535653752852738,0.13299999999999956,10.535653752852738,0.133,0.0,0.8670000000000004,11.403003104831695
