,Bit-length,Lattice Dimension,N,l,c,|b_op - t|^2,P(b_op),|v_best - t|^2,P(v_best),P(|v_new - t|^2 < |b_op - t|^2),P(|v_new - t|^2 > |b_op - t|^2),E[|v_new - t|^2],Pre-training Bit-length
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.10189999999999999,7.810249675906654,0.1019,0.0,0.8981,31.57106764137206,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.10189999999999999,7.810249675906654,0.1019,0.0,0.8981,31.57106764137206,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.2744,5.0990195135927845,0.2744,0.0,0.7256,30.008262273489507,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.10189999999999999,7.810249675906654,0.1019,0.0,0.8981,31.57106764137206,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.2744,5.0990195135927845,0.2744,0.0,0.7256,30.008262273489507,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.10189999999999999,7.810249675906654,0.1019,0.0,0.8981,31.57106764137206,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.2744,5.0990195135927845,0.2744,0.0,0.7256,30.008262273489507,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.2744,5.0990195135927845,0.2744,0.0,0.7256,30.008262273489507,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.10189999999999999,7.810249675906654,0.1019,0.0,0.8981,31.57106764137206,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.10189999999999999,7.810249675906654,0.1019,0.0,0.8981,31.57106764137206,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.2744,5.0990195135927845,0.2744,0.0,0.7256,30.008262273489507,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.10189999999999999,7.810249675906654,0.1019,0.0,0.8981,31.57106764137206,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.2744,5.0990195135927845,0.2744,0.0,0.7256,30.008262273489507,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.2744,5.0990195135927845,0.2744,0.0,0.7256,30.008262273489507,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.2744,5.0990195135927845,0.2744,0.0,0.7256,30.008262273489507,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.2744,5.0990195135927845,0.2744,0.0,0.7256,30.008262273489507,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.2744,5.0990195135927845,0.2744,0.0,0.7256,30.008262273489507,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.10189999999999999,7.810249675906654,0.1019,0.0,0.8981,31.57106764137206,25.0
