,Bit-length,Lattice Dimension,N,l,c,|b_op - t|^2,P(b_op),|v_best - t|^2,P(v_best),P(|v_new - t|^2 < |b_op - t|^2),P(|v_new - t|^2 > |b_op - t|^2),E[|v_new - t|^2]
0,5.0,2.0,23.0,1.0,3.0,9.848857801796104,0.984,9.848857801796104,0.984,0.0,0.016,10.381531338351785
0,5.0,2.0,23.0,1.0,3.0,9.848857801796104,0.984,9.848857801796104,0.984,0.0,0.016,10.381531338351785
0,5.0,2.0,17.0,1.0,3.0,13.379088160259652,0.612,13.379088160259652,0.612,0.0,0.388,15.082280854804031
0,5.0,2.0,19.0,1.0,3.0,10.295630140987,0.749,10.295630140987,0.749,0.0,0.251,13.227559771330247
0,5.0,2.0,29.0,1.0,3.0,14.866068747318506,0.7929999999999999,14.866068747318506,0.793,0.0,0.20700000000000002,16.55873488023188
0,5.0,2.0,17.0,1.0,3.0,13.379088160259652,0.612,13.379088160259652,0.612,0.0,0.388,15.082280854804031
0,5.0,2.0,19.0,1.0,3.0,10.295630140987,0.749,10.295630140987,0.749,0.0,0.251,13.227559771330247
0,5.0,2.0,23.0,1.0,3.0,9.848857801796104,0.984,9.848857801796104,0.984,0.0,0.016,10.381531338351785
0,5.0,2.0,29.0,1.0,3.0,14.866068747318506,0.7929999999999999,14.866068747318506,0.793,0.0,0.20700000000000002,16.55873488023188
0,5.0,2.0,29.0,1.0,3.0,14.866068747318506,0.7929999999999999,14.866068747318506,0.793,0.0,0.20700000000000002,16.55873488023188
0,5.0,2.0,19.0,1.0,3.0,10.295630140987,0.749,10.295630140987,0.749,0.0,0.251,13.227559771330247
0,5.0,2.0,19.0,1.0,3.0,10.295630140987,0.749,10.295630140987,0.749,0.0,0.251,13.227559771330247
0,5.0,2.0,29.0,1.0,3.0,14.866068747318506,0.7929999999999999,14.866068747318506,0.793,0.0,0.20700000000000002,16.55873488023188
0,5.0,2.0,31.0,1.0,3.0,18.920887928424502,0.903,18.920887928424502,0.903,0.0,0.097,20.064038860056947
0,5.0,2.0,29.0,1.0,3.0,14.866068747318506,0.7929999999999999,14.866068747318506,0.793,0.0,0.20700000000000002,16.55873488023188
0,5.0,2.0,29.0,1.0,3.0,14.866068747318506,0.7929999999999999,14.866068747318506,0.793,0.0,0.20700000000000002,16.55873488023188
0,5.0,2.0,29.0,1.0,3.0,14.866068747318506,0.7929999999999999,14.866068747318506,0.793,0.0,0.20700000000000002,16.55873488023188
0,5.0,2.0,23.0,1.0,3.0,9.848857801796104,0.984,9.848857801796104,0.984,0.0,0.016,10.381531338351785
0,5.0,2.0,29.0,1.0,3.0,14.866068747318506,0.7929999999999999,14.866068747318506,0.793,0.0,0.20700000000000002,16.55873488023188
0,5.0,2.0,29.0,1.0,3.0,14.866068747318506,0.7929999999999999,14.866068747318506,0.793,0.0,0.20700000000000002,16.55873488023188
0,5.0,2.0,29.0,1.0,3.0,14.866068747318506,0.7929999999999999,14.866068747318506,0.793,0.0,0.20700000000000002,16.55873488023188
0,5.0,2.0,17.0,1.0,3.0,13.379088160259652,0.612,13.379088160259652,0.612,0.0,0.388,15.082280854804031
0,5.0,2.0,23.0,1.0,3.0,9.848857801796104,0.984,9.848857801796104,0.984,0.0,0.016,10.381531338351785
0,5.0,2.0,19.0,1.0,3.0,10.295630140987,0.749,10.295630140987,0.749,0.0,0.251,13.227559771330247
0,5.0,2.0,17.0,1.0,3.0,13.379088160259652,0.612,13.379088160259652,0.612,0.0,0.388,15.082280854804031
0,5.0,2.0,17.0,1.0,3.0,13.379088160259652,0.612,13.379088160259652,0.612,0.0,0.388,15.082280854804031
0,5.0,2.0,23.0,1.0,3.0,9.848857801796104,0.984,9.848857801796104,0.984,0.0,0.016,10.381531338351785
0,5.0,2.0,29.0,1.0,3.0,14.866068747318506,0.7929999999999999,14.866068747318506,0.793,0.0,0.20700000000000002,16.55873488023188
0,5.0,2.0,19.0,1.0,3.0,10.295630140987,0.749,10.295630140987,0.749,0.0,0.251,13.227559771330247
0,5.0,2.0,23.0,1.0,3.0,9.848857801796104,0.984,9.848857801796104,0.984,0.0,0.016,10.381531338351785
0,5.0,2.0,17.0,1.0,3.0,13.379088160259652,0.612,13.379088160259652,0.612,0.0,0.388,15.082280854804031
0,5.0,2.0,23.0,1.0,3.0,9.848857801796104,0.984,9.848857801796104,0.984,0.0,0.016,10.381531338351785
0,5.0,2.0,19.0,1.0,3.0,10.295630140987,0.749,10.295630140987,0.749,0.0,0.251,13.227559771330247
0,5.0,2.0,23.0,1.0,3.0,9.848857801796104,0.984,9.848857801796104,0.984,0.0,0.016,10.381531338351785
0,5.0,2.0,19.0,1.0,3.0,10.295630140987,0.749,10.295630140987,0.749,0.0,0.251,13.227559771330247
0,5.0,2.0,23.0,1.0,3.0,9.848857801796104,0.984,9.848857801796104,0.984,0.0,0.016,10.381531338351785
0,5.0,2.0,23.0,1.0,3.0,9.848857801796104,0.984,9.848857801796104,0.984,0.0,0.016,10.381531338351785
0,5.0,2.0,19.0,1.0,3.0,10.295630140987,0.749,10.295630140987,0.749,0.0,0.251,13.227559771330247
0,5.0,2.0,19.0,1.0,3.0,10.295630140987,0.749,10.295630140987,0.749,0.0,0.251,13.227559771330247
0,5.0,2.0,29.0,1.0,3.0,14.866068747318506,0.7929999999999999,14.866068747318506,0.793,0.0,0.20700000000000002,16.55873488023188
0,5.0,2.0,19.0,1.0,3.0,10.295630140987,0.749,10.295630140987,0.749,0.0,0.251,13.227559771330247
0,5.0,2.0,23.0,1.0,3.0,9.848857801796104,0.984,9.848857801796104,0.984,0.0,0.016,10.381531338351785
0,5.0,2.0,23.0,1.0,3.0,9.848857801796104,0.984,9.848857801796104,0.984,0.0,0.016,10.381531338351785
0,5.0,2.0,19.0,1.0,3.0,10.295630140987,0.749,10.295630140987,0.749,0.0,0.251,13.227559771330247
0,5.0,2.0,31.0,1.0,3.0,18.920887928424502,0.903,18.920887928424502,0.903,0.0,0.097,20.064038860056947
0,5.0,2.0,23.0,1.0,3.0,9.848857801796104,0.984,9.848857801796104,0.984,0.0,0.016,10.381531338351785
0,5.0,2.0,19.0,1.0,3.0,10.295630140987,0.749,10.295630140987,0.749,0.0,0.251,13.227559771330247
0,5.0,2.0,17.0,1.0,3.0,13.379088160259652,0.612,13.379088160259652,0.612,0.0,0.388,15.082280854804031
0,5.0,2.0,31.0,1.0,3.0,18.920887928424502,0.903,18.920887928424502,0.903,0.0,0.097,20.064038860056947
0,5.0,2.0,29.0,1.0,3.0,14.866068747318506,0.7929999999999999,14.866068747318506,0.793,0.0,0.20700000000000002,16.55873488023188
0,6.0,2.0,47.0,1.0,3.0,21.400934559032695,0.619,21.400934559032695,0.619,0.0,0.381,23.25238927995177
0,6.0,2.0,59.0,1.0,3.0,20.92844953645635,0.697,20.92844953645635,0.697,0.0,0.30300000000000005,21.85775459471308
0,6.0,2.0,53.0,1.0,3.0,20.248456731316587,0.4129999999999999,20.248456731316587,0.413,0.0,0.5870000000000001,21.585251471372185
0,6.0,2.0,53.0,1.0,3.0,20.248456731316587,0.4129999999999999,20.248456731316587,0.413,0.0,0.5870000000000001,21.585251471372185
0,6.0,2.0,59.0,1.0,3.0,20.92844953645635,0.697,20.92844953645635,0.697,0.0,0.30300000000000005,21.85775459471308
0,6.0,2.0,59.0,1.0,3.0,20.92844953645635,0.697,20.92844953645635,0.697,0.0,0.30300000000000005,21.85775459471308
0,6.0,2.0,37.0,1.0,3.0,22.825424421026653,0.74,22.825424421026653,0.74,0.0,0.26,23.503362814113586
0,6.0,2.0,53.0,1.0,3.0,20.248456731316587,0.4129999999999999,20.248456731316587,0.413,0.0,0.5870000000000001,21.585251471372185
0,6.0,2.0,37.0,1.0,3.0,22.825424421026653,0.74,22.825424421026653,0.74,0.0,0.26,23.503362814113586
0,6.0,2.0,53.0,1.0,3.0,20.248456731316587,0.4129999999999999,20.248456731316587,0.413,0.0,0.5870000000000001,21.585251471372185
0,6.0,2.0,59.0,1.0,3.0,20.92844953645635,0.697,20.92844953645635,0.697,0.0,0.30300000000000005,21.85775459471308
0,6.0,2.0,43.0,1.0,3.0,11.445523142259598,0.581,11.445523142259598,0.581,0.0,0.419,15.16919822031626
0,6.0,2.0,61.0,1.0,3.0,5.744562646538029,0.929,5.744562646538029,0.929,0.0,0.07100000000000001,7.70506813157188
0,6.0,2.0,37.0,1.0,3.0,22.825424421026653,0.74,22.825424421026653,0.74,0.0,0.26,23.503362814113586
0,6.0,2.0,43.0,1.0,3.0,11.445523142259598,0.581,11.445523142259598,0.581,0.0,0.419,15.16919822031626
0,6.0,2.0,59.0,1.0,3.0,20.92844953645635,0.697,20.92844953645635,0.697,0.0,0.30300000000000005,21.85775459471308
0,6.0,2.0,61.0,1.0,3.0,5.744562646538029,0.929,5.744562646538029,0.929,0.0,0.07100000000000001,7.70506813157188
0,6.0,2.0,41.0,1.0,3.0,11.74734012447073,0.883,11.74734012447073,0.883,0.0,0.117,13.821589935510733
0,6.0,2.0,37.0,1.0,3.0,22.825424421026653,0.74,22.825424421026653,0.74,0.0,0.26,23.503362814113586
0,6.0,2.0,53.0,1.0,3.0,20.248456731316587,0.4129999999999999,20.248456731316587,0.413,0.0,0.5870000000000001,21.585251471372185
0,6.0,2.0,53.0,1.0,3.0,20.248456731316587,0.4129999999999999,20.248456731316587,0.413,0.0,0.5870000000000001,21.585251471372185
0,6.0,2.0,41.0,1.0,3.0,11.74734012447073,0.883,11.74734012447073,0.883,0.0,0.117,13.821589935510733
0,6.0,2.0,37.0,1.0,3.0,22.825424421026653,0.74,22.825424421026653,0.74,0.0,0.26,23.503362814113586
0,6.0,2.0,37.0,1.0,3.0,22.825424421026653,0.74,22.825424421026653,0.74,0.0,0.26,23.503362814113586
0,6.0,2.0,61.0,1.0,3.0,5.744562646538029,0.929,5.744562646538029,0.929,0.0,0.07100000000000001,7.70506813157188
0,6.0,2.0,43.0,1.0,3.0,11.445523142259598,0.581,11.445523142259598,0.581,0.0,0.419,15.16919822031626
0,6.0,2.0,53.0,1.0,3.0,20.248456731316587,0.4129999999999999,20.248456731316587,0.413,0.0,0.5870000000000001,21.585251471372185
0,6.0,2.0,41.0,1.0,3.0,11.74734012447073,0.883,11.74734012447073,0.883,0.0,0.117,13.821589935510733
