,Bit-length,Lattice Dimension,N,l,c,|b_op - t|^2,P(b_op),|v_best - t|^2,P(v_best),P(|v_new - t|^2 < |b_op - t|^2),P(|v_new - t|^2 > |b_op - t|^2),E[|v_new - t|^2],Pre-training Bit-length
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.22139999999999993,5.0990195135927845,0.2214,0.0,0.7786000000000001,30.959707493967798,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.22139999999999993,5.0990195135927845,0.2214,0.0,0.7786000000000001,30.959707493967798,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.5,7.810249675906654,0.5,0.0,0.5,23.017019020752606,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.5,7.810249675906654,0.5,0.0,0.5,23.017019020752606,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.5,7.810249675906654,0.5,0.0,0.5,23.017019020752606,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.22139999999999993,5.0990195135927845,0.2214,0.0,0.7786000000000001,30.959707493967798,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.22139999999999993,5.0990195135927845,0.2214,0.0,0.7786000000000001,30.959707493967798,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.5,7.810249675906654,0.5,0.0,0.5,23.017019020752606,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.22139999999999993,5.0990195135927845,0.2214,0.0,0.7786000000000001,30.959707493967798,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.5,7.810249675906654,0.5,0.0,0.5,23.017019020752606,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.22139999999999993,5.0990195135927845,0.2214,0.0,0.7786000000000001,30.959707493967798,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.22139999999999993,5.0990195135927845,0.2214,0.0,0.7786000000000001,30.959707493967798,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.5,7.810249675906654,0.5,0.0,0.5,23.017019020752606,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.5,7.810249675906654,0.5,0.0,0.5,23.017019020752606,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.22139999999999993,5.0990195135927845,0.2214,0.0,0.7786000000000001,30.959707493967798,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.5,7.810249675906654,0.5,0.0,0.5,23.017019020752606,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.5,7.810249675906654,0.5,0.0,0.5,23.017019020752606,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.5,7.810249675906654,0.5,0.0,0.5,23.017019020752606,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.5,7.810249675906654,0.5,0.0,0.5,23.017019020752606,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.22139999999999993,5.0990195135927845,0.2214,0.0,0.7786000000000001,30.959707493967798,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.5,7.810249675906654,0.5,0.0,0.5,23.017019020752606,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.22139999999999993,5.0990195135927845,0.2214,0.0,0.7786000000000001,30.959707493967798,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.5,7.810249675906654,0.5,0.0,0.5,23.017019020752606,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.22139999999999993,5.0990195135927845,0.2214,0.0,0.7786000000000001,30.959707493967798,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.22139999999999993,5.0990195135927845,0.2214,0.0,0.7786000000000001,30.959707493967798,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.5,7.810249675906654,0.5,0.0,0.5,23.017019020752606,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.5,7.810249675906654,0.5,0.0,0.5,23.017019020752606,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.5,7.810249675906654,0.5,0.0,0.5,23.017019020752606,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.5,7.810249675906654,0.5,0.0,0.5,23.017019020752606,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.22139999999999993,5.0990195135927845,0.2214,0.0,0.7786000000000001,30.959707493967798,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.5,7.810249675906654,0.5,0.0,0.5,23.017019020752606,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.22139999999999993,5.0990195135927845,0.2214,0.0,0.7786000000000001,30.959707493967798,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.22139999999999993,5.0990195135927845,0.2214,0.0,0.7786000000000001,30.959707493967798,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.22139999999999993,5.0990195135927845,0.2214,0.0,0.7786000000000001,30.959707493967798,25.0
