,Bit-length,Lattice Dimension,Exact Lattice Dimension,N,l,c,p,|b_op - t|^2,P(b_op),|v_best - t|^2,P(v_best),P(|v_new - t|^2 < |b_op - t|^2),P(|v_new - t|^2 > |b_op - t|^2),E[|v_new - t|^2],Run-time
0,4.0,2.0,1.9602935630167246,13.0,1.0,3.0,10.0,5.0990195135927845,0.126,5.0990195135927845,0.126,0.0,0.874,38.86508440132312,0.030180700006894767
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,10.0,7.810249675906654,0.15800000000000003,7.810249675906654,0.158,0.0,0.842,30.190914083991135,0.022630499996012077
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,10.0,7.810249675906654,0.15800000000000003,7.810249675906654,0.158,0.0,0.842,30.190914083991135,0.020589399995515123
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,10.0,7.810249675906654,0.15800000000000003,7.810249675906654,0.158,0.0,0.842,30.190914083991135,0.020924400014337152
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,10.0,7.810249675906654,0.15800000000000003,7.810249675906654,0.158,0.0,0.842,30.190914083991135,0.020322900003520772
0,4.0,2.0,1.9602935630167246,13.0,1.0,3.0,10.0,5.0990195135927845,0.126,5.0990195135927845,0.126,0.0,0.874,38.86508440132312,0.019211400009226054
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,10.0,7.810249675906654,0.15800000000000003,7.810249675906654,0.158,0.0,0.842,30.190914083991135,0.01958690001629293
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,10.0,7.810249675906654,0.15800000000000003,7.810249675906654,0.158,0.0,0.842,30.190914083991135,0.021906200010562316
0,4.0,2.0,1.9602935630167246,13.0,1.0,3.0,10.0,5.0990195135927845,0.126,5.0990195135927845,0.126,0.0,0.874,38.86508440132312,0.0194224999868311
0,4.0,2.0,1.9602935630167246,13.0,1.0,3.0,10.0,5.0990195135927845,0.126,5.0990195135927845,0.126,0.0,0.874,38.86508440132312,0.019247999996878207
0,4.0,2.0,1.9602935630167246,13.0,1.0,3.0,10.0,5.0990195135927845,0.126,5.0990195135927845,0.126,0.0,0.874,38.86508440132312,0.02019010001095012
0,4.0,2.0,1.9602935630167246,13.0,1.0,3.0,10.0,5.0990195135927845,0.126,5.0990195135927845,0.126,0.0,0.874,38.86508440132312,0.0197854999860283
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,10.0,7.810249675906654,0.15800000000000003,7.810249675906654,0.158,0.0,0.842,30.190914083991135,0.019172499974956736
0,4.0,2.0,1.9602935630167246,13.0,1.0,3.0,10.0,5.0990195135927845,0.126,5.0990195135927845,0.126,0.0,0.874,38.86508440132312,0.019251699995948002
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,10.0,7.810249675906654,0.15800000000000003,7.810249675906654,0.158,0.0,0.842,30.190914083991135,0.01998539999476634
0,4.0,2.0,1.9602935630167246,13.0,1.0,3.0,10.0,5.0990195135927845,0.126,5.0990195135927845,0.126,0.0,0.874,38.86508440132312,0.02006409998284653
0,4.0,2.0,1.9602935630167246,13.0,1.0,3.0,10.0,5.0990195135927845,0.126,5.0990195135927845,0.126,0.0,0.874,38.86508440132312,0.019643400009954348
0,4.0,2.0,1.9602935630167246,13.0,1.0,3.0,10.0,5.0990195135927845,0.126,5.0990195135927845,0.126,0.0,0.874,38.86508440132312,0.018972499994561076
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,10.0,7.810249675906654,0.15800000000000003,7.810249675906654,0.158,0.0,0.842,30.190914083991135,0.018984399997862056
0,4.0,2.0,1.932065875547927,11.0,1.0,3.0,10.0,7.810249675906654,0.15800000000000003,7.810249675906654,0.158,0.0,0.842,30.190914083991135,0.018584200006444007
