,Bit-length,Lattice Dimension,N,l,c,|b_op - t|^2,P(b_op),|v_best - t|^2,P(v_best),P(|v_new - t|^2 < |b_op - t|^2),P(|v_new - t|^2 > |b_op - t|^2),E[|v_new - t|^2]
0,8.0,3.0,181.0,1.0,1.5,3.605551275463989,0.929,3.605551275463989,0.929,0.0,0.07100000000000001,3.695020124512628
0,8.0,3.0,239.0,1.0,1.5,4.69041575982343,0.715,4.58257569495584,0.169,0.169,0.116,4.776671922899485
0,9.0,3.0,449.0,1.0,1.5,4.69041575982343,0.11499999999999999,4.69041575982343,0.115,0.0,0.885,6.339310623570093
0,9.0,3.0,311.0,1.0,1.5,4.69041575982343,0.11499999999999999,4.69041575982343,0.115,0.0,0.885,5.68779574238578
0,9.0,3.0,491.0,1.0,1.5,5.0,0.538,5.0,0.538,0.0,0.462,5.408175400714383
0,9.0,3.0,389.0,1.0,1.5,4.58257569495584,0.8009999999999999,4.58257569495584,0.801,0.0,0.19900000000000004,4.700030704217568
0,9.0,3.0,349.0,1.0,1.5,4.58257569495584,0.898,4.58257569495584,0.638,0.0,0.10200000000000001,4.669863782579664
0,10.0,3.0,769.0,1.0,1.5,5.0,0.11499999999999999,5.0,0.115,0.0,0.885,6.5264109307348095
0,10.0,3.0,733.0,1.0,1.5,4.898979485566356,0.956,4.898979485566356,0.956,0.0,0.044,4.9482674086199
0,10.0,3.0,661.0,1.0,1.5,5.385164807134504,0.373,5.0990195135927845,0.266,0.266,0.361,5.376787699086128
0,10.0,3.0,883.0,1.0,1.5,5.0,0.751,5.0,0.557,0.0,0.249,5.289409835287317
0,10.0,3.0,1013.0,1.0,1.5,5.385164807134504,0.2519999999999999,5.385164807134504,0.252,0.0,0.7480000000000001,5.641020517331505
0,11.0,3.0,1223.0,1.0,1.5,5.5677643628300215,0.401,5.477225575051661,0.188,0.188,0.411,5.674001654520213
0,11.0,3.0,1753.0,1.0,1.5,5.0,0.6589999999999999,5.0,0.659,0.0,0.3410000000000001,5.403237733777021
0,11.0,3.0,1949.0,1.0,1.5,6.0,0.18099999999999994,5.744562646538029,0.389,0.812,0.007,5.86918419234556
0,11.0,3.0,1093.0,1.0,1.5,4.795831523312719,0.744,4.795831523312719,0.744,0.0,0.256,5.192282782182217
0,11.0,3.0,1627.0,1.0,1.5,5.0,0.904,5.0,0.904,0.0,0.096,5.220101889425877
0,12.0,3.0,3911.0,1.0,1.5,6.082762530298219,0.346,6.082762530298219,0.346,0.0,0.654,6.340761942481774
0,12.0,3.0,2699.0,1.0,1.5,5.477225575051661,0.5439999999999999,5.477225575051661,0.544,0.0,0.45600000000000007,5.816068025126959
0,12.0,3.0,4007.0,1.0,1.5,6.082762530298219,0.346,6.082762530298219,0.346,0.0,0.654,6.340761942481774
0,12.0,3.0,3947.0,1.0,1.5,6.082762530298219,0.346,6.082762530298219,0.346,0.0,0.654,6.340761942481774
0,12.0,3.0,2837.0,1.0,1.5,5.385164807134504,0.10899999999999999,5.385164807134504,0.109,0.0,0.891,6.9441392220921525
0,13.0,3.0,6353.0,1.0,1.5,6.324555320336759,0.11499999999999999,6.324555320336759,0.115,0.0,0.885,7.510587117505832
0,13.0,3.0,7177.0,1.0,1.5,6.324555320336759,0.765,6.324555320336759,0.765,0.0,0.23500000000000001,6.45763267938497
0,13.0,3.0,6397.0,1.0,1.5,6.324555320336759,0.11499999999999999,6.324555320336759,0.115,0.0,0.885,7.510587117505832
0,13.0,3.0,4177.0,1.0,1.5,5.744562646538029,0.618,5.744562646538029,0.618,0.0,0.382,6.106348049727259
0,13.0,3.0,4639.0,1.0,1.5,6.48074069840786,0.32999999999999996,6.244997998398398,0.653,0.653,0.017,6.338956570798186
0,14.0,4.0,14633.0,1.0,1.5,5.385164807134504,0.845,5.291502622129181,0.114,0.114,0.04100000000000001,5.395119501603531
0,14.0,4.0,9719.0,1.0,1.5,5.0,0.5619999999999999,5.0,0.562,0.0,0.43800000000000006,5.519193397375912
0,14.0,4.0,8429.0,1.0,1.5,5.0,0.2519999999999999,5.0,0.252,0.0,0.7480000000000001,5.599859698578494
0,14.0,4.0,12343.0,1.0,1.5,5.196152422706632,0.3879999999999999,5.196152422706632,0.388,0.0,0.6120000000000001,5.5674644756550755
0,14.0,4.0,8513.0,1.0,1.5,5.0,0.2519999999999999,5.0,0.252,0.0,0.7480000000000001,5.599859698578494
0,15.0,4.0,18719.0,1.0,1.5,5.0,0.6609999999999999,5.0,0.661,0.0,0.3390000000000001,5.534011155987506
0,15.0,4.0,26177.0,1.0,1.5,5.0990195135927845,0.727,5.0990195135927845,0.727,0.0,0.273,5.2936689450791095
0,15.0,4.0,28697.0,1.0,1.5,5.385164807134504,0.33699999999999997,5.385164807134504,0.337,0.0,0.663,5.917198456794567
0,15.0,4.0,28591.0,1.0,1.5,5.0990195135927845,0.7869999999999999,5.0990195135927845,0.787,0.0,0.21300000000000002,5.406558899847839
0,15.0,4.0,18541.0,1.0,1.5,5.0,0.6609999999999999,5.0,0.661,0.0,0.3390000000000001,5.534011155987506
0,16.0,4.0,65479.0,1.0,1.5,5.830951894845301,0.804,5.830951894845301,0.556,0.0,0.196,5.999848569387652
0,16.0,4.0,55933.0,1.0,1.5,5.385164807134504,0.845,5.385164807134504,0.845,0.0,0.155,5.616896906318508
0,16.0,4.0,59123.0,1.0,1.5,5.656854249492381,0.585,5.656854249492381,0.585,0.0,0.41500000000000004,6.086229898427643
0,16.0,4.0,48563.0,1.0,1.5,5.830951894845301,0.17599999999999993,5.830951894845301,0.176,0.0,0.8240000000000001,6.334253173347011
0,16.0,4.0,62653.0,1.0,1.5,5.830951894845301,0.33899999999999986,5.830951894845301,0.339,0.0,0.6610000000000001,6.343058461230288
0,17.0,4.0,129793.0,1.0,1.5,6.0,0.4129999999999999,6.0,0.413,0.0,0.5870000000000001,6.281851016805103
0,17.0,4.0,69763.0,1.0,1.5,5.830951894845301,0.705,5.830951894845301,0.705,0.0,0.29500000000000004,6.0063420021850105
0,17.0,4.0,65647.0,1.0,1.5,5.830951894845301,0.804,5.830951894845301,0.556,0.0,0.196,5.999848569387652
0,17.0,4.0,79133.0,1.0,1.5,5.830951894845301,0.355,5.830951894845301,0.355,0.0,0.645,6.3741719649954875
0,17.0,4.0,99409.0,1.0,1.5,6.082762530298219,0.32999999999999985,6.082762530298219,0.33,0.0,0.6700000000000002,6.486883801047288
0,18.0,4.0,255803.0,1.0,1.5,6.4031242374328485,0.708,6.4031242374328485,0.379,0.0,0.29200000000000004,6.69544322820305
0,18.0,4.0,214133.0,1.0,1.5,6.4031242374328485,0.3049999999999998,6.4031242374328485,0.305,0.0,0.6950000000000002,6.902710356020738
0,18.0,4.0,203789.0,1.0,1.5,6.4031242374328485,0.22899999999999998,6.4031242374328485,0.229,0.0,0.771,6.704135516282205
0,18.0,4.0,205133.0,1.0,1.5,6.4031242374328485,0.22899999999999998,6.4031242374328485,0.229,0.0,0.771,6.704135516282205
0,18.0,4.0,255499.0,1.0,1.5,6.4031242374328485,0.708,6.4031242374328485,0.379,0.0,0.29200000000000004,6.69544322820305
0,19.0,4.0,470429.0,1.0,1.5,6.708203932499369,0.3859999999999999,6.708203932499369,0.386,0.0,0.6140000000000001,6.899675419212908
0,19.0,4.0,381761.0,1.0,1.5,6.4031242374328485,0.5329999999999999,6.4031242374328485,0.533,0.0,0.4670000000000001,6.877333357876798
0,19.0,4.0,347801.0,1.0,1.5,6.6332495807108,0.21899999999999997,6.6332495807108,0.219,0.0,0.781,7.064592614287785
0,19.0,4.0,387263.0,1.0,1.5,6.324555320336759,0.3579999999999999,6.324555320336759,0.358,0.0,0.6420000000000001,6.90298571455515
0,19.0,4.0,443237.0,1.0,1.5,6.708203932499369,0.19599999999999995,6.708203932499369,0.196,0.0,0.804,7.214309417032466
0,20.0,5.0,917053.0,1.0,1.5,5.830951894845301,0.31499999999999995,5.830951894845301,0.315,0.0,0.685,6.3320049950970745
0,20.0,5.0,731881.0,1.0,1.5,6.082762530298219,0.31199999999999994,6.082762530298219,0.312,0.0,0.6880000000000001,6.432134038972789
0,20.0,5.0,752993.0,1.0,1.5,6.082762530298219,0.3799999999999999,6.082762530298219,0.38,0.0,0.6200000000000001,6.392140874036377
0,20.0,5.0,1033007.0,1.0,1.5,5.830951894845301,0.5449999999999999,5.830951894845301,0.545,0.0,0.45500000000000007,6.286160468405217
0,20.0,5.0,918041.0,1.0,1.5,5.830951894845301,0.31499999999999995,5.830951894845301,0.315,0.0,0.685,6.3320049950970745
0,21.0,5.0,1525633.0,1.0,1.5,6.082762530298219,0.2799999999999998,6.082762530298219,0.28,0.0,0.7200000000000002,6.6012068048741455
0,21.0,5.0,1741249.0,1.0,1.5,6.082762530298219,0.722,6.082762530298219,0.722,0.0,0.278,6.274564462852272
0,21.0,5.0,1105891.0,1.0,1.5,5.830951894845301,0.3669999999999999,5.830951894845301,0.367,0.0,0.6330000000000001,6.415525161892939
0,21.0,5.0,1672921.0,1.0,1.5,6.164414002968976,0.4179999999999999,6.164414002968976,0.418,0.0,0.5820000000000001,6.34346049950518
0,21.0,5.0,1772783.0,1.0,1.5,6.164414002968976,0.7749999999999999,6.164414002968976,0.562,0.0,0.22500000000000006,6.392457895380662
0,22.0,5.0,3998171.0,1.0,1.5,6.082762530298219,0.7449999999999999,6.082762530298219,0.745,0.0,0.25500000000000006,6.4805211317271185
0,22.0,5.0,3612703.0,1.0,1.5,6.782329983125268,0.47899999999999987,6.782329983125268,0.15,0.0,0.5210000000000001,7.141328960821421
0,22.0,5.0,4123321.0,1.0,1.5,6.164414002968976,0.735,6.164414002968976,0.735,0.0,0.265,6.47999654331987
0,22.0,5.0,4132351.0,1.0,1.5,6.164414002968976,0.735,6.164414002968976,0.735,0.0,0.265,6.47999654331987
0,22.0,5.0,3990011.0,1.0,1.5,6.082762530298219,0.7449999999999999,6.082762530298219,0.745,0.0,0.25500000000000006,6.4805211317271185
0,23.0,5.0,7079711.0,1.0,1.5,6.6332495807108,0.35399999999999987,6.6332495807108,0.354,0.0,0.6460000000000001,7.136277790350696
0,23.0,5.0,6150043.0,1.0,1.5,6.4031242374328485,0.33099999999999996,6.4031242374328485,0.331,0.0,0.669,6.880549539135876
0,23.0,5.0,5103389.0,1.0,1.5,6.928203230275509,0.23399999999999987,6.708203932499369,0.166,0.166,0.6000000000000001,7.15273595164418
0,23.0,5.0,5006069.0,1.0,1.5,6.928203230275509,0.23399999999999987,6.708203932499369,0.166,0.166,0.6000000000000001,7.15273595164418
0,23.0,5.0,7571933.0,1.0,1.5,6.928203230275509,0.31399999999999983,6.782329983125268,0.313,0.313,0.3730000000000001,7.122970953305442
0,24.0,5.0,9135757.0,1.0,1.5,6.855654600401044,0.43399999999999994,6.782329983125268,0.066,0.066,0.5000000000000001,7.175461306421847
0,24.0,5.0,16355329.0,1.0,1.5,7.0710678118654755,0.19199999999999995,7.0,0.245,0.245,0.5630000000000001,7.384997871337788
0,24.0,5.0,12457451.0,1.0,1.5,6.708203932499369,0.47099999999999986,6.708203932499369,0.471,0.0,0.5290000000000001,7.110416616725627
0,24.0,5.0,9098783.0,1.0,1.5,6.855654600401044,0.43399999999999994,6.782329983125268,0.066,0.066,0.5000000000000001,7.175461306421847
0,24.0,5.0,16101157.0,1.0,1.5,7.0710678118654755,0.19199999999999995,7.0,0.245,0.245,0.5630000000000001,7.384997871337788
0,25.0,5.0,18819011.0,1.0,1.5,7.0,0.5759999999999998,7.0,0.576,0.0,0.42400000000000015,7.521996654433025
0,25.0,5.0,17157289.0,1.0,1.5,7.14142842854285,0.2799999999999998,7.14142842854285,0.28,0.0,0.7200000000000002,7.474150417718334
0,25.0,5.0,29255531.0,1.0,1.5,7.0,0.4989999999999999,7.0,0.499,0.0,0.5010000000000001,7.491091971952433
0,25.0,5.0,20608129.0,1.0,1.5,7.0710678118654755,0.7929999999999999,7.0710678118654755,0.551,0.0,0.20700000000000005,7.191605875645251
0,25.0,5.0,33406673.0,1.0,1.5,7.3484692283495345,0.5109999999999999,7.3484692283495345,0.511,0.0,0.4890000000000001,7.641503100837962
0,26.0,6.0,59270749.0,1.0,1.5,8.48528137423857,0.08799999999999963,8.366600265340756,0.126,0.20700000000000002,0.7050000000000003,8.81102884640712
0,26.0,5.0,41477129.0,1.0,1.5,7.280109889280518,0.486,7.280109889280518,0.486,0.0,0.514,7.446688390937979
0,26.0,5.0,37558621.0,1.0,1.5,7.615773105863909,0.2879999999999998,7.3484692283495345,0.33,0.33,0.3820000000000001,7.660363512577677
0,26.0,6.0,66001171.0,1.0,1.5,8.18535277187245,0.32099999999999995,8.18535277187245,0.321,0.0,0.679,8.647952535501906
0,26.0,5.0,47838467.0,1.0,1.5,7.280109889280518,0.483,7.280109889280518,0.483,0.0,0.517,7.640517834094984
0,27.0,6.0,98254099.0,1.0,1.5,8.426149773176359,0.31099999999999983,8.426149773176359,0.311,0.0,0.6890000000000002,8.914865274300004
0,27.0,6.0,127343537.0,1.0,1.5,8.54400374531753,0.34499999999999986,8.54400374531753,0.345,0.0,0.6550000000000001,8.952221705097747
0,27.0,6.0,114044927.0,1.0,1.5,8.717797887081348,0.19099999999999973,8.602325267042627,0.148,0.148,0.6610000000000003,9.020869744494373
0,27.0,6.0,74134937.0,1.0,1.5,8.426149773176359,0.05999999999999961,8.426149773176359,0.06,0.0,0.9400000000000004,8.930132485748917
0,27.0,6.0,120752927.0,1.0,1.5,8.94427190999916,0.04499999999999971,8.660254037844387,0.086,0.25599999999999995,0.6990000000000004,9.24681083358155
0,28.0,6.0,147154393.0,1.0,1.5,8.602325267042627,0.20499999999999996,8.602325267042627,0.205,0.0,0.795,8.914168595565403
0,28.0,6.0,238658549.0,1.0,1.5,8.717797887081348,0.32399999999999995,8.717797887081348,0.324,0.0,0.676,9.173523181865622
0,28.0,6.0,235713227.0,1.0,1.5,8.717797887081348,0.32399999999999995,8.717797887081348,0.324,0.0,0.676,9.173523181865622
0,28.0,6.0,148917631.0,1.0,1.5,8.602325267042627,0.20499999999999996,8.602325267042627,0.205,0.0,0.795,8.914168595565403
0,28.0,6.0,236077949.0,1.0,1.5,8.717797887081348,0.32399999999999995,8.717797887081348,0.324,0.0,0.676,9.173523181865622
0,29.0,6.0,439474601.0,1.0,1.5,9.16515138991168,0.34299999999999975,9.16515138991168,0.24,0.0,0.6570000000000003,9.434551237619276
0,29.0,6.0,271113889.0,1.0,1.5,8.888194417315589,0.1609999999999998,8.888194417315589,0.135,0.0,0.8390000000000002,9.14845049261109
0,29.0,6.0,466720157.0,1.0,1.5,8.94427190999916,0.24499999999999977,8.94427190999916,0.245,0.0,0.7550000000000002,9.492678945861988
0,29.0,6.0,312004309.0,1.0,1.5,8.717797887081348,0.2599999999999998,8.717797887081348,0.26,0.0,0.7400000000000002,9.318336734638484
0,29.0,6.0,377881883.0,1.0,1.5,9.055385138137417,0.10599999999999965,9.055385138137417,0.106,0.0,0.8940000000000003,9.561539942702167
0,30.0,6.0,974910581.0,1.0,1.5,9.219544457292887,0.15699999999999958,9.219544457292887,0.157,0.0,0.8430000000000004,10.04785783314009
0,30.0,6.0,749531759.0,1.0,1.5,9.38083151964686,0.2719999999999998,9.38083151964686,0.136,0.0,0.7280000000000002,9.697494115415637
0,30.0,6.0,642340871.0,1.0,1.5,9.055385138137417,0.24099999999999988,9.055385138137417,0.241,0.0,0.7590000000000001,9.544873450223045
0,30.0,6.0,597293597.0,1.0,1.5,9.16515138991168,0.32999999999999974,9.16515138991168,0.33,0.0,0.6700000000000003,9.69390561393228
0,30.0,6.0,728336923.0,1.0,1.5,9.327379053088816,0.2919999999999999,9.327379053088816,0.212,0.0,0.7080000000000001,9.60205196644605
0,31.0,6.0,1564500881.0,1.0,1.5,9.695359714832659,0.08399999999999963,9.695359714832659,0.084,0.0,0.9160000000000004,10.161716812150344
0,31.0,6.0,1249533941.0,1.0,1.5,9.486832980505138,0.24899999999999978,9.486832980505138,0.249,0.0,0.7510000000000002,9.793677986872572
0,31.0,6.0,2054524831.0,1.0,1.5,9.486832980505138,0.3949999999999998,9.486832980505138,0.395,0.0,0.6050000000000002,10.037611249578122
0,31.0,6.0,1650301733.0,1.0,1.5,9.797958971132712,0.06599999999999984,9.643650760992955,0.196,0.196,0.7380000000000002,10.013374940929571
0,31.0,6.0,1142204491.0,1.0,1.5,9.486832980505138,0.13299999999999967,9.486832980505138,0.133,0.0,0.8670000000000003,10.066610236232014
0,32.0,6.0,2895287359.0,1.0,1.5,9.746794344808963,0.10099999999999976,9.746794344808963,0.101,0.0,0.8990000000000002,10.275987826472955
0,32.0,6.0,2793982469.0,1.0,1.5,9.797958971132712,0.31599999999999984,9.797958971132712,0.206,0.0,0.6840000000000002,10.147871635853582
0,32.0,6.0,3166889107.0,1.0,1.5,9.848857801796104,0.1619999999999997,9.848857801796104,0.162,0.0,0.8380000000000003,10.510199060914049
0,32.0,6.0,3220369769.0,1.0,1.5,9.848857801796104,0.1619999999999997,9.848857801796104,0.162,0.0,0.8380000000000003,10.510199060914049
0,32.0,6.0,3845224219.0,1.0,1.5,9.9498743710662,0.4169999999999999,9.9498743710662,0.417,0.0,0.5830000000000001,10.287160029307767
0,33.0,7.0,7674254057.0,1.0,1.5,9.9498743710662,0.20299999999999974,9.9498743710662,0.114,0.0,0.7970000000000003,10.43020184079569
0,33.0,6.0,5583031219.0,1.0,1.5,10.14889156509222,0.1489999999999997,10.14889156509222,0.149,0.0,0.8510000000000003,10.492694774797709
0,33.0,6.0,5321910161.0,1.0,1.5,10.14889156509222,0.3719999999999998,10.14889156509222,0.372,0.0,0.6280000000000002,10.430033347565944
0,33.0,7.0,7916199461.0,1.0,1.5,9.797958971132712,0.1549999999999997,9.797958971132712,0.155,0.0,0.8450000000000003,10.350356213744844
0,33.0,6.0,5338935739.0,1.0,1.5,10.14889156509222,0.3719999999999998,10.14889156509222,0.372,0.0,0.6280000000000002,10.430033347565944
0,34.0,7.0,8674411267.0,1.0,1.5,9.9498743710662,0.19699999999999962,9.9498743710662,0.197,0.0,0.8030000000000004,10.415399789104995
0,34.0,7.0,10502651791.0,1.0,1.5,10.14889156509222,0.24599999999999977,9.9498743710662,0.113,0.113,0.6410000000000002,10.456313230283476
0,34.0,7.0,8860923271.0,1.0,1.5,9.9498743710662,0.19699999999999962,9.9498743710662,0.197,0.0,0.8030000000000004,10.415399789104995
0,34.0,7.0,12594359147.0,1.0,1.5,10.14889156509222,0.2759999999999998,10.14889156509222,0.275,0.0,0.7240000000000002,10.447703550336485
0,34.0,7.0,13477072237.0,1.0,1.5,10.14889156509222,0.12199999999999966,10.14889156509222,0.122,0.0,0.8780000000000003,10.631065629464995
0,35.0,7.0,22139520421.0,1.0,1.5,10.344080432788601,0.1389999999999998,10.344080432788601,0.138,0.0,0.8610000000000002,10.849705976972025
0,35.0,7.0,27301847977.0,1.0,1.5,10.677078252031311,0.02699999999999947,10.488088481701515,0.059,0.098,0.8750000000000006,11.024665206556692
0,35.0,7.0,21157315397.0,1.0,1.5,10.295630140987,0.10999999999999965,10.295630140987,0.11,0.0,0.8900000000000003,10.882507229102325
0,35.0,7.0,18977959603.0,1.0,1.5,10.344080432788601,0.21799999999999975,10.344080432788601,0.218,0.0,0.7820000000000003,10.84127002949006
0,35.0,7.0,20902273547.0,1.0,1.5,10.344080432788601,0.1459999999999998,10.344080432788601,0.103,0.0,0.8540000000000002,10.902018532993086
0,36.0,7.0,65760004307.0,1.0,1.5,10.723805294763608,0.09099999999999953,10.723805294763608,0.091,0.0,0.9090000000000005,11.436320553540591
0,36.0,7.0,45607936531.0,1.0,1.5,10.583005244258363,0.09399999999999964,10.583005244258363,0.094,0.0,0.9060000000000004,11.205333373560872
0,36.0,7.0,59240243891.0,1.0,1.5,10.723805294763608,0.09599999999999942,10.723805294763608,0.096,0.0,0.9040000000000006,11.304468019610583
0,36.0,7.0,60124806341.0,1.0,1.5,10.723805294763608,0.19799999999999973,10.723805294763608,0.198,0.0,0.8020000000000003,11.130636182219682
0,36.0,7.0,64929422977.0,1.0,1.5,10.816653826391969,0.1819999999999996,10.816653826391969,0.101,0.0,0.8180000000000004,11.266415457642136
0,37.0,7.0,89910163177.0,1.0,1.5,10.908712114635714,0.3799999999999998,10.908712114635714,0.38,0.0,0.6200000000000002,11.2419377299555
0,37.0,7.0,76431292423.0,1.0,1.5,10.908712114635714,0.24499999999999977,10.723805294763608,0.1,0.1,0.6550000000000002,11.20731803324255
0,37.0,7.0,110790262043.0,1.0,1.5,10.770329614269007,0.0679999999999995,10.770329614269007,0.068,0.0,0.9320000000000005,11.732610732087764
0,37.0,7.0,73158506107.0,1.0,1.5,10.583005244258363,0.10399999999999965,10.583005244258363,0.104,0.0,0.8960000000000004,11.53639246791931
0,37.0,7.0,87309629767.0,1.0,1.5,10.908712114635714,0.23399999999999976,10.908712114635714,0.234,0.0,0.7660000000000002,11.311117923473564
0,38.0,7.0,261867488131.0,1.0,1.5,11.269427669584644,0.13199999999999956,11.269427669584644,0.132,0.0,0.8680000000000004,11.78500106141757
0,38.0,7.0,252244118227.0,1.0,1.5,11.224972160321824,0.13099999999999978,11.224972160321824,0.131,0.0,0.8690000000000002,11.740777171970537
0,38.0,7.0,177508383911.0,1.0,1.5,11.224972160321824,0.0609999999999995,11.224972160321824,0.061,0.0,0.9390000000000005,11.763028238024303
0,38.0,7.0,228914136433.0,1.0,1.5,11.135528725660043,0.06499999999999961,11.135528725660043,0.065,0.0,0.9350000000000004,11.963705365916317
0,38.0,7.0,154155493103.0,1.0,1.5,11.135528725660043,0.05999999999999972,11.135528725660043,0.06,0.0,0.9400000000000003,11.62520783745156
0,39.0,7.0,506732346691.0,1.0,1.5,11.445523142259598,0.13199999999999967,11.445523142259598,0.132,0.0,0.8680000000000003,12.068432818523036
0,39.0,7.0,325100703041.0,1.0,1.5,11.224972160321824,0.34899999999999987,11.224972160321824,0.349,0.0,0.6510000000000001,11.631242094212487
0,39.0,7.0,494491234711.0,1.0,1.5,11.445523142259598,0.13199999999999967,11.445523142259598,0.132,0.0,0.8680000000000003,12.068432818523036
0,39.0,7.0,453451967279.0,1.0,1.5,11.445523142259598,0.10999999999999965,11.445523142259598,0.11,0.0,0.8900000000000003,12.334885668050228
0,39.0,7.0,546211220473.0,1.0,1.5,11.74734012447073,0.07999999999999963,11.74734012447073,0.08,0.0,0.9200000000000004,12.138277062108328
0,40.0,7.0,909766488937.0,1.0,1.5,11.916375287812984,0.24099999999999988,11.789826122551595,0.059,0.059,0.7000000000000002,12.30924245990009
0,40.0,7.0,998855625349.0,1.0,1.5,11.74734012447073,0.10199999999999965,11.74734012447073,0.102,0.0,0.8980000000000004,12.384622856740831
0,40.0,7.0,740942233081.0,1.0,1.5,11.661903789690601,0.12599999999999967,11.661903789690601,0.126,0.0,0.8740000000000003,12.160454104961403
0,40.0,7.0,917859240091.0,1.0,1.5,11.916375287812984,0.24099999999999988,11.789826122551595,0.059,0.059,0.7000000000000002,12.30924245990009
0,40.0,7.0,1009329362179.0,1.0,1.5,11.74734012447073,0.10199999999999965,11.74734012447073,0.102,0.0,0.8980000000000004,12.384622856740831
0,41.0,8.0,1196765851339.0,1.0,1.5,10.14889156509222,0.22399999999999964,10.14889156509222,0.224,0.0,0.7760000000000004,10.855126099639847
0,41.0,8.0,1745558992033.0,1.0,1.5,10.295630140987,0.10099999999999942,10.295630140987,0.101,0.0,0.8990000000000006,11.02004812747765
0,41.0,8.0,1264674565927.0,1.0,1.5,10.295630140987,0.09499999999999953,10.295630140987,0.095,0.0,0.9050000000000005,10.739815165972104
0,41.0,8.0,1915674577963.0,1.0,1.5,10.344080432788601,0.1479999999999997,10.344080432788601,0.148,0.0,0.8520000000000003,10.840287590853709
0,41.0,8.0,1830815318351.0,1.0,1.5,10.488088481701515,0.13699999999999946,10.488088481701515,0.094,0.0,0.8630000000000005,10.938927997548053
0,42.0,8.0,3114899202343.0,1.0,1.5,10.677078252031311,0.09499999999999953,10.677078252031311,0.095,0.0,0.9050000000000005,11.202084098769333
0,42.0,8.0,2543917851253.0,1.0,1.5,10.535653752852738,0.06099999999999939,10.535653752852738,0.061,0.0,0.9390000000000006,11.224207863312236
0,42.0,8.0,2767440598511.0,1.0,1.5,10.723805294763608,0.0589999999999995,10.535653752852738,0.079,0.079,0.8620000000000005,11.25392746982637
0,42.0,8.0,3759233916481.0,1.0,1.5,10.583005244258363,0.10699999999999976,10.583005244258363,0.107,0.0,0.8930000000000002,11.300235172562788
0,42.0,8.0,2815905350381.0,1.0,1.5,10.63014581273465,0.22899999999999987,10.488088481701515,0.084,0.084,0.6870000000000002,10.932003943533266
0,43.0,8.0,5244781384417.0,1.0,1.5,10.862780491200215,0.06899999999999973,10.862780491200215,0.069,0.0,0.9310000000000003,11.47786371798888
0,43.0,8.0,7734439983079.0,1.0,1.5,10.954451150103322,0.1759999999999995,10.908712114635714,0.058,0.058,0.7660000000000005,11.45757185465428
0,43.0,8.0,4468211161549.0,1.0,1.5,10.862780491200215,0.12799999999999956,10.816653826391969,0.073,0.073,0.7990000000000005,11.276295327076
0,43.0,8.0,8233608747191.0,1.0,1.5,10.908712114635714,0.06399999999999939,10.862780491200215,0.043,0.043,0.8930000000000006,11.619867977191868
