,Bit-length,Lattice Dimension,N,l,c,|b_op - t|^2,P(b_op),|v_best - t|^2,P(v_best),P(|v_new - t|^2 < |b_op - t|^2),P(|v_new - t|^2 > |b_op - t|^2),E[|v_new - t|^2],Pre-training Bit-length
0,117.0,17.0,127191451463341686237100366387295591,1.0,3.0,32.32645975048923,0.0209000000000491,32.32645975048923,0.0209,0.0,0.9790999999999509,33.8584734084841,50.0
0,117.0,17.0,145915414715480867447925144888456419,1.0,3.0,32.7414110874898,0.030800000000034022,32.41913015489465,0.0008,0.023399999999999997,0.945799999999966,33.75276428557997,50.0
0,117.0,17.0,83785450223234163583376229584658133,1.0,3.0,32.12475680841802,0.0013000000000342737,32.12475680841802,0.0013,0.0,0.9986999999999657,33.49842725534201,50.0
0,117.0,17.0,142333477593563038068891581580447677,1.0,3.0,32.526911934581186,0.003400000000036818,32.4037034920393,0.0042,0.0042,0.9923999999999632,33.93435296632374,50.0
0,117.0,17.0,149617048574091815873590600257159283,1.0,3.0,32.66496594212215,0.011100000000038968,32.54228019054596,0.0041,0.0086,0.980299999999961,33.779846649280685,50.0
0,117.0,17.0,157626350285373065310791378203758667,1.0,3.0,32.64965543462902,0.009500000000043918,32.64965543462902,0.0085,0.0,0.9904999999999561,34.239433999750254,50.0
0,117.0,17.0,126107635566229779085278770130785983,1.0,3.0,32.49615361854384,0.004700000000037563,32.32645975048923,0.0022,0.0022,0.9930999999999625,33.699987152115234,50.0
0,117.0,17.0,105044311967320632140459067160334803,1.0,3.0,32.55764119219941,0.01030000000004605,32.28002478313795,0.0024,0.0229,0.9667999999999539,33.592380586258216,50.0
0,117.0,17.0,102283301475911592296718572156316227,1.0,3.0,32.2335229225724,0.019200000000037187,32.2335229225724,0.0192,0.0,0.9807999999999628,33.80988285353712,50.0
0,117.0,17.0,106685067802739178321682787984381041,1.0,3.0,32.54228019054596,0.007500000000034701,32.37282811247729,0.0023,0.0171,0.9753999999999653,33.62647067509831,50.0
0,117.0,17.0,140787461088402554040480324329032171,1.0,3.0,32.64965543462902,0.014700000000031466,32.43454948045371,0.0027,0.019600000000000003,0.9656999999999686,33.63437873487437,50.0
0,117.0,17.0,152085344654353284089345850142375087,1.0,3.0,32.526911934581186,0.033100000000034324,32.41913015489465,0.0025,0.0042,0.9626999999999657,33.844085751205576,50.0
0,117.0,17.0,85111764920258987941533765810656557,1.0,3.0,32.17141588429082,0.06350000000004086,32.17141588429082,0.0635,0.0,0.9364999999999591,34.08855464286624,50.0
0,117.0,17.0,115283283892014486818650790799699917,1.0,3.0,32.51153641401772,0.02110000000003498,32.341923257592455,0.0024,0.0055,0.9733999999999651,33.68277600601939,50.0
0,117.0,17.0,123314241303503051802555414022374451,1.0,3.0,32.341923257592455,0.014500000000036817,32.341923257592455,0.0145,0.0,0.9854999999999632,33.745683520738,50.0
0,117.0,17.0,122974867628788663622219601964544809,1.0,3.0,32.357379374726875,0.001600000000041013,32.357379374726875,0.0016,0.0,0.998399999999959,33.83626251657556,50.0
0,117.0,17.0,148034275417557187547983248564792157,1.0,3.0,32.55764119219941,0.031100000000038097,32.54228019054596,0.0052,0.0052,0.9636999999999619,33.850158171594124,50.0
0,117.0,17.0,93818621476210229584382753542919767,1.0,3.0,32.12475680841802,0.005800000000043326,32.12475680841802,0.0058,0.0,0.9941999999999567,33.75221279902083,50.0
0,117.0,17.0,123910468322211425613280966113341891,1.0,3.0,32.43454948045371,0.0029000000000379833,32.4037034920393,0.0033,0.0033,0.993799999999962,33.7779335653866,50.0
0,117.0,17.0,120679219860365221677383816969546663,1.0,3.0,32.29551052391029,0.03830000000005096,32.29551052391029,0.0383,0.0,0.961699999999949,34.25423216673031,50.0
0,117.0,17.0,162412916327986805561963157871279283,1.0,3.0,32.46536616149585,0.0859000000000455,32.46536616149585,0.0859,0.0,0.9140999999999545,34.52622898579522,50.0
0,117.0,17.0,112059299260089023317161545116247809,1.0,3.0,32.48076353782343,0.12140000000003992,32.46536616149585,0.0079,0.015200000000000002,0.8633999999999601,33.913183543892316,50.0
0,117.0,17.0,143982710475420143777339954356252657,1.0,3.0,32.4037034920393,0.02990000000003623,32.4037034920393,0.0299,0.0,0.9700999999999638,33.79961485046989,50.0
0,117.0,17.0,153968344081395530262473001453706177,1.0,3.0,32.64965543462902,0.014500000000044033,32.51153641401772,0.0012,0.08670000000000001,0.898799999999956,34.430433584825984,50.0
0,118.0,17.0,274986167941587800096273371651519943,1.0,3.0,32.93933818400121,0.005700000000037231,32.66496594212215,0.0013,0.05079999999999999,0.9434999999999628,33.987983593030336,50.0
0,118.0,17.0,275223874862942418305367919804081793,1.0,3.0,32.89376840679705,0.00260000000003735,32.64965543462902,0.0035,0.026199999999999998,0.9711999999999626,34.219727367388685,50.0
